case,dx,k,ptenh,pqenh,puen,pven,pten,pqsen,pgeo,pgeoh,paph,ptu,pqu,plu,puu,pvu,ptd_in,pqd_in,pmfd_in,pmfds_in,pmfdq_in,pdmfdp_in
10,9000.0,42,43961DE6,3CAAADFF,40C90408,00000000,43966ACC,3CCD605B,45D889F5,45EC9C5B,47B50844,43965461,3CA9475A,00000000,40D1657C,00000000,43961DE6,3CAAADFF,00000000,00000000,00000000,00000000
10,9000.0,43,439688D5,3CB0B9C0,40C1220D,00000000,4396D145,3CD43D07,45B19674,45C4778E,47B7B5C4,4396BCA5,3CAF64A7,00000000,40C90408,00000000,439688D5,3CB0B9C0,00000000,00000000,00000000,00000000
10,9000.0,44,4396ED47,3CB68E92,40B9C682,00000000,439730EB,3CDACB65,458D163C,459EB55B,47BA41BE,43971E41,3CB54C2A,00000000,40C1220D,00000000,4396ED47,3CB68E92,00000000,00000000,00000000,00000000
10,9000.0,45,43974ADC,3CBC1F6F,40B2FBC8,00000000,43978937,3CE0F8D8,455665A6,4576EE37,47BCA8A3,43974ADC,3CBC1F6F,00000000,40B9C682,00000000,43974ADC,3CBC1F6F,00000000,00000000,00000000,00000000
10,9000.0,46,4397A0FE,3CC15B85,40ACD1E7,00000000,4397D957,3CE6AC47,451856F9,4535DD15,47BEE5BD,4397A0FE,3CC15B85,00000000,40B2FBC8,00000000,4397A0FE,3CC15B85,00000000,00000000,00000000,00000000
10,9000.0,47,4397EEC8,3CC62C4B,40A76362,00000000,43981FF4,3CEBC10B,44C19874,44F5A1BB,47C0F26C,4397EEC8,3CC62C4B,00000000,40ACD1E7,00000000,4397EEC8,3CC62C4B,00000000,00000000,00000000,00000000
10,9000.0,48,439854FF,3CC98ED0,40A2E39C,00000000,43985A71,3CEFF5D9,4444EA35,448D8F2D,47C2C476,439854FF,3CC98ED0,00000000,40A76362,00000000,439854FF,3CC98ED0,00000000,00000000,00000000,00000000
10,9000.0,49,439863C9,3CCF5BEC,40A00000,00000000,43988000,3CF27A25,435D6C1F,43DD6C1F,47C4491D,4398BFA8,00000000,00000000,40A2E39C,00000000,439863C9,3CCF5BEC,00000000,00000000,00000000,00000000
11,9000.0,1,43518000,37919F22,422B6F9B,00000000,43518000,387E41C3,4841C680,484E346B,459C4000,43518000,37919F22,00000000,422B6F9B,00000000,43518000,37919F22,00000000,00000000,00000000,00000000
11,9000.0,2,435D9DD7,395EF9EB,421CFD14,00000000,43518000,38339AD0,482CB213,48355896,45EE9B40,435D9DD7,395EF9EB,00000000,422B6F9B,00000000,435D9DD7,395EF9EB,00000000,00000000,00000000,00000000
11,9000.0,3,435A18B4,38BDBA33,4211D2F6,00000000,43534498,38328BC9,481D5C41,48240B90,46202EB0,435A18B4,38BDBA33,00000000,421CFD14,00000000,435A18B4,38BDBA33,00000000,00000000,00000000,00000000
11,9000.0,4,4359EF62,388620BE,42087592,00000000,435AE07A,38CBCFB9,4811117E,4816ACF1,4648C210,4359EF62,388620BE,00000000,4211D2F6,00000000,4359EF62,388620BE,00000000,00000000,00000000,00000000
11,9000.0,5,43605CA1,38E01479,42005D86,00000000,43617403,3945D9F0,48069D65,480B760A,467106C0,43605CA1,38E01479,00000000,42087592,00000000,43605CA1,38E01479,00000000,00000000,00000000,00000000
11,9000.0,6,4366107D,392A0010,41F271B8,00000000,436741CE,39AB85F4,47FAFBA7,4801C4BF,468C7DC8,4366107D,392A0010,00000000,42005D86,00000000,4366107D,392A0010,00000000,00000000,00000000,00000000
11,9000.0,7,436B2E9C,396FCD7A,41E5A3CC,00000000,436C7575,3A08DA3E,47EAC322,47F26DCE,46A04FA4,436B2E9C,396FCD7A,00000000,41F271B8,00000000,436B2E9C,396FCD7A,00000000,00000000,00000000,00000000
11,9000.0,8,436FD30A,399FF435,41DA06FB,00000000,43712D2A,3A4CFDAB,47DC2479,47E31876,46B3F860,436FD30A,399FF435,00000000,41E5A3CC,00000000,436FD30A,399FF435,00000000,00000000,00000000,00000000
11,9000.0,9,4374136B,39CC6508,41CF6585,00000000,43757EC2,3A9216EC,47CED2FF,47D5307C,46C77754,4374136B,39CC6508,00000000,41DA06FB,00000000,4374136B,39CC6508,00000000,00000000,00000000,00000000
11,9000.0,10,43780079,39FC9AE8,41C59738,00000000,43797A92,3AC8142E,47C29674,47C87582,46DACBE0,43780079,39FC9AE8,00000000,41CF6585,00000000,43780079,39FC9AE8,00000000,00000000,00000000,00000000
11,9000.0,11,437BA67A,3A1AFBA8,41BC7D26,00000000,437D2D28,3B05163F,47B74443,47BCB766,46EDF550,437BA67A,3A1AFBA8,00000000,41C59738,00000000,437BA67A,3A1AFBA8,00000000,00000000,00000000,00000000
11,9000.0,12,437F0D00,3A455A5C,41B3FF06,00000000,43805033,3B2D61CC,47ACBB59,47B1D11E,47007974,437F0D00,3A455A5C,00000000,41BC7D26,00000000,437F0D00,3A455A5C,00000000,00000000,00000000,00000000
11,9000.0,13,438120F0,3A75F013,41AC095F,00000000,4381EE19,3B5CDE13,47A2E186,47A7A594,4709E1F6,438120F0,3A75F013,00000000,41B3FF06,00000000,438120F0,3A75F013,00000000,00000000,00000000,00000000
11,9000.0,14,4382A5C0,3A969A66,41A48C5B,00000000,4383737E,3B898323,4799A1A6,479E1D78,471333CA,4382A5C0,3A969A66,00000000,41AC095F,00000000,4382A5C0,3A969A66,00000000,00000000,00000000,00000000
11,9000.0,15,43841746,3AB5DD79,419D7AEA,00000000,4384E308,3BA77399,4790EA6A,479525D4,471C6E89,43841746,3AB5DD79,00000000,41A48C5B,00000000,43841746,3AB5DD79,00000000,00000000,00000000,00000000
11,9000.0,16,43857750,3AD90544,4196CA20,00000000,43863EF2,3BC793B8,4788AD77,478CAF01,472591C4,43857750,3AD90544,00000000,419D7AEA,00000000,43857750,3AD90544,00000000,00000000,00000000,00000000
11,9000.0,17,4386C763,3B002344,419070CC,00000000,43878916,3BE9070C,4780DEC0,4784ABEC,472E9D0C,4386C763,3B002344,00000000,4196CA20,00000000,4386C763,3B002344,00000000,00000000,00000000,00000000
11,9000.0,18,438808CC,3B15E12A,418A6717,00000000,4388C30F,3C05685F,4772E828,477A2328,47378FE4,438808CC,3B15E12A,00000000,419070CC,00000000,438808CC,3B15E12A,00000000,00000000,00000000,00000000
11,9000.0,19,438939FB,3B2DA988,4184A648,00000000,4389EE39,3C16D6DC,4764C973,476BAD26,474069D0,438939FB,3B2DA988,00000000,418A6717,00000000,438939FB,3B2DA988,00000000,00000000,00000000,00000000
11,9000.0,20,438A5B59,3B4842C2,417E5121,00000000,438B0BC3,3C292A35,47575263,475DE5BF,47492A4A,438A5B59,3B4842C2,00000000,4184A648,00000000,438A5B59,3B4842C2,00000000,00000000,00000000,00000000
11,9000.0,21,438B704B,3B653B04,4173D1C9,00000000,438C1CB2,3C3C553F,474A75F8,4750BF07,4751D0C6,438B704B,3B653B04,00000000,417E5121,00000000,438B704B,3B653B04,00000000,00000000,00000000,00000000
11,9000.0,22,438C79A9,3B824844,4169C5BA,00000000,438D21EB,3C504A8D,473E28DF,47442CE8,475A5CB1,438C79A9,3B824844,00000000,4173D1C9,00000000,438C79A9,3B824844,00000000,00000000,00000000,00000000
11,9000.0,23,438D7830,3B931EAD,4160253B,00000000,438E1C38,3C64FC86,47326136,473824D7,4762CD6E,438D7830,3B931EAD,00000000,4169C5BA,00000000,438D7830,3B931EAD,00000000,00000000,00000000,00000000
11,9000.0,24,438E6C87,3BA51BBC,4156E97B,00000000,438F0C4A,3C7A5D3F,47271646,472C9D95,476B2254,438E6C87,3BA51BBC,00000000,4160253B,00000000,438E6C87,3BA51BBC,00000000,00000000,00000000,00000000
11,9000.0,25,438F5745,3BB83916,414E0C88,00000000,438FF2BA,3C882F12,471C406D,47218EF9,47735AB4,438F5745,3BB83916,00000000,4156E97B,00000000,438F5745,3BB83916,00000000,00000000,00000000,00000000
11,9000.0,26,439038EC,3BCB512F,41458938,00000000,4390D010,3C937839,4711D901,4716F1E1,477B75D0,439038EC,3BCB512F,00000000,414E0C88,00000000,439038EC,3BCB512F,00000000,00000000,00000000,00000000
11,9000.0,27,439111EF,3BDB3964,413D5ADC,00000000,4391A4C6,3C9F02B0,4707DA20,470CC022,4781B970,439111EF,3BDB3964,00000000,41458938,00000000,439111EF,3BDB3964,00000000,00000000,00000000,00000000
11,9000.0,28,4391E2B9,3BEB87D4,41357D4A,00000000,43927146,3CAAC6C0,46FC7CF6,4702F41D,4785A886,4391E2B9,3BEB87D4,00000000,413D5ADC,00000000,4391E2B9,3BEB87D4,00000000,00000000,00000000,00000000
11,9000.0,29,4392ABA5,3BFC3287,412DECD2,00000000,439335F3,3CB6BD13,46EA02C1,46F311B3,478987B5,4392ABA5,3BFC3287,00000000,41357D4A,00000000,4392ABA5,3BFC3287,00000000,00000000,00000000,00000000
11,9000.0,30,43936D0C,3C0697DB,4126A638,00000000,4393F31E,3CC2DD83,46D83D56,46E0F3D0,478D5682,43936D0C,3C0697DB,00000000,412DECD2,00000000,43936D0C,3C0697DB,00000000,00000000,00000000,00000000
11,9000.0,31,43942733,3C0F3A24,411FA69E,00000000,4394A914,3CCF205E,46C72565,46CF86DA,47911463,43942733,3C0F3A24,00000000,4126A638,00000000,43942733,3C0F3A24,00000000,00000000,00000000,00000000
11,9000.0,32,4394DA60,3C17FAEB,4118EB88,00000000,43955814,3CDB7D46,46B6B484,46BEC3EE,4794C0C7,4394DA60,3C17FAEB,00000000,411FA69E,00000000,4394DA60,3C17FAEB,00000000,00000000,00000000,00000000
11,9000.0,33,439586C8,3C20D41E,411272D0,00000000,43960057,3CE7EBE5,46A6E52B,46AEA51A,47985B0D,439586C8,3C20D41E,00000000,4118EB88,00000000,439586C8,3C20D41E,00000000,00000000,00000000,00000000
11,9000.0,34,43962C9F,3C29BFFC,410C3AA6,00000000,4396A20B,3CF46358,4697B299,469F253B,479BE286,43962C9F,3C29BFFC,00000000,411272D0,00000000,43962C9F,3C29BFFC,00000000,00000000,00000000,00000000
11,9000.0,35,4396CC0F,3C32B823,4106418D,00000000,43973D58,3D006D4C,468918DB,46903FF8,479F5670,4396CC0F,3C32B823,00000000,410C3AA6,00000000,4396CC0F,3C32B823,00000000,00000000,00000000,00000000
11,9000.0,36,439787DA,3C3C524A,41008654,00000000,4397D25B,3D06A3F8,46762977,4681F1BF,47A2B5F3,43925981,3C8C5EDE,3AD2B690,4106418D,00000000,43976536,3C3BB5BF,00000000,00000000,00000000,00000000
11,9000.0,37,43951708,3C564B66,40F67BFC,00000000,43925BB4,3C88614B,465BC891,46686F70,47A60021,4392B429,3C8FCBF3,3A9BE52C,41008654,00000000,4397F830,3C44B1C6,00000000,00000000,00000000,00000000
11,9000.0,38,43928676,3C6ED058,40EC5EB7,00000000,4392DF31,3C8EB57F,46430505,464F21B2,47A933EB,43932B94,3C957A1A,3A8E0E65,40F67BFC,00000000,43928676,3C6ED058,00000000,00000000,00000000,00000000
11,9000.0,39,43930795,3C812607,40E2B4BA,00000000,43935CD3,3C94F87E,462B55B8,4636E858,47AC501F,43939901,3C9AB6A9,3A7DC1B3,40EC5EB7,00000000,43930795,3C812607,00000000,00000000,00000000,00000000
11,9000.0,40,439382F0,3C8B004C,40D97F3F,00000000,4393D48A,3C9B22D0,4614BBFC,461FC317,47AF535C,4393FBCA,3C9F68A7,3A5C0616,40E2B4BA,00000000,439382F0,3C8B004C,00000000,00000000,00000000,00000000
11,9000.0,41,4393F870,3C91E7A0,40D0C030,00000000,4394463E,3CA12C7D,45FE772C,4609B4E1,47B23C0A,439457CD,3CA3D1B7,3A3A4FBA,40D97F3F,00000000,4393F870,3C91E7A0,00000000,00000000,00000000,00000000
11,9000.0,42,439467F8,3C977D49,40C87A81,00000000,4394B1C7,3CA70C84,45D5B4B1,45E98497,47B50844,4394AE66,3CA807CA,3A1A033C,40D0C030,00000000,439467F8,3C977D49,00000000,00000000,00000000,00000000
11,9000.0,43,4394D15B,3C9CEBA9,40C0B2BE,00000000,439516EC,3CACB8C2,45AF427D,45C1E4CB,47B7B5C4,4394FF2F,3CABFF7E,39F6B230,40C87A81,00000000,4394D15B,3C9CEBA9,00000000,00000000,00000000,00000000
11,9000.0,44,43953459,3CA2291B,40B96FC3,00000000,43957553,3CB224D5,458B3BE2,459CA02E,47BA41BE,439549B4,3CAFAC8A,39BDA758,40C0B2BE,00000000,43953459,3CA2291B,00000000,00000000,00000000,00000000
11,9000.0,45,4395908F,3CA72989,40B2BBCA,00000000,4395CC77,3CB74134,45539398,4573AF2C,47BCA8A3,43958D7B,3CB30260,3988F9A2,40B96FC3,00000000,4395908F,3CA72989,00000000,00000000,00000000,00000000
11,9000.0,46,4395E569,3CABDDD9,40ACA69F,00000000,43961B8A,3CBBF91E,45165521,45337804,47BEE5BD,4395CA00,3CB5F4D2,38ECC000,40B2BBCA,00000000,4395E569,3CABDDD9,00000000,00000000,00000000,00000000
11,9000.0,47,43963206,3CB031B6,40A74A69,00000000,43966139,3CC02E29,44BF0A94,44F2647A,47C0F26C,43961CDA,3CB6E18D,322BCC77,40ACA69F,00000000,43963206,3CB031B6,00000000,00000000,00000000,00000000
11,9000.0,48,43969592,3CB32FE1,40A2D9D6,00000000,43969AF0,3CC3AA28,44425071,448BB0AF,47C2C476,43967AD7,3CB9DE12,00000000,40A74A69,00000000,43969592,3CB32FE1,00000000,00000000,00000000,00000000
11,9000.0,49,4396A428,3CB8697E,40A00000,00000000,4396C000,3CC5C0E4,435A7F09,43DA7F09,47C4491D,4396DBED,3CBE633B,00000000,40A2D9D6,00000000,4396A428,3CB8697E,00000000,00000000,00000000,00000000
12,9000.0,1,434E8000,37C21422,422A1F5C,00000000,434E8000,3824B64C,48400649,484C46A6,459C4000,434E8000,37C21422,00000000,422A1F5C,00000000,434E8000,37C21422,00000000,00000000,00000000,00000000
12,9000.0,2,435A9B91,392543E0,421BE1C9,00000000,434E8000,37E8B400,482B3F1F,4833C5ED,45EE9B40,435A9B91,392543E0,00000000,422A1F5C,00000000,435A9B91,392543E0,00000000,00000000,00000000,00000000
12,9000.0,3,43570ACA,389121A2,4210D55C,00000000,435112A6,3802D6B4,481C1AC8,4822B851,46202EB0,43570ACA,389121A2,00000000,421BE1C9,00000000,43570ACA,389121A2,00000000,00000000,00000000,00000000
12,9000.0,4,4357B4A6,386F55F4,420790DA,00000000,43589A4E,3897183E,480FF0B3,48157D3F,4648C210,4357B4A6,386F55F4,00000000,4210D55C,00000000,4357B4A6,386F55F4,00000000,00000000,00000000,00000000
12,9000.0,5,435E152A,38D36C29,41FF1C9C,00000000,435F1C60,39140DAE,48059860,480A6427,467106C0,435E152A,38D36C29,00000000,420790DA,00000000,435E152A,38D36C29,00000000,00000000,00000000,00000000
12,9000.0,6,4363BE80,3928A812,41F0F92F,00000000,4364DAC5,39815A92,47F9220D,4800CC99,468C7DC8,4363BE80,3928A812,00000000,41FF1C9C,00000000,4363BE80,3928A812,00000000,00000000,00000000,00000000
12,9000.0,7,4368D36A,397922B6,41E44D30,00000000,436A00A5,39CFC901,47E9148B,47F0AAE6,46A04FA4,4368D36A,397922B6,00000000,41F0F92F,00000000,4368D36A,397922B6,00000000,00000000,00000000,00000000
12,9000.0,8,436D6F43,39AD7A56,41D8CF15,00000000,436EABE0,3A1C8405,47DA9C95,47E17E2E,46B3F860,436D6F43,39AD7A56,00000000,41E44D30,00000000,436D6F43,39AD7A56,00000000,00000000,00000000,00000000
12,9000.0,9,4371A725,39E6C631,41CE49AD,00000000,4372F212,3A6036AD,47CD6E4B,47D3BAFC,46C77754,4371A725,39E6C631,00000000,41D8CF15,00000000,4371A725,39E6C631,00000000,00000000,00000000,00000000
12,9000.0,10,43758B8F,3A141112,41C49525,00000000,4376E369,3A9A3A48,47C151FA,47C7219A,46DACBE0,43758B8F,3A141112,00000000,41CE49AD,00000000,43758B8F,3A141112,00000000,00000000,00000000,00000000
12,9000.0,11,43792956,3A4187B7,41BB92D1,00000000,437A8C5B,3ACD4574,47B61D6E,47BB825A,46EDF550,43792956,3A4187B7,00000000,41C49525,00000000,43792956,3A4187B7,00000000,00000000,00000000,00000000
12,9000.0,12,437C88EF,3A859EF6,41B32A9F,00000000,437DF6B0,3B059B26,47ABAFDE,47B0B881,47007974,437C88EF,3A859EF6,00000000,41BB92D1,00000000,437C88EF,3A859EF6,00000000,00000000,00000000,00000000
12,9000.0,13,437FB2CF,3AB3351D,41AB4945,00000000,4380951E,3B2AA7AD,47A1EF54,47A6A73A,4709E1F6,437FB2CF,3AB3351D,00000000,41B32A9F,00000000,437FB2CF,3AB3351D,00000000,00000000,00000000,00000000
12,9000.0,14,43815880,3AE98E11,41A3DF0E,00000000,438216B1,3B55A537,4798C6DD,479D376E,471333CA,43815880,3AE98E11,00000000,41AB4945,00000000,43815880,3AE98E11,00000000,00000000,00000000,00000000
12,9000.0,15,4382C452,3B14A0D4,419CDF08,00000000,438382B2,3B830EE2,47902551,4794564D,471C6E89,4382C452,3B14A0D4,00000000,41A3DF0E,00000000,4382C452,3B14A0D4,00000000,00000000,00000000,00000000
12,9000.0,16,43841ECE,3B396B7E,41963E5D,00000000,4384DB55,3B9DA5CC,4787FC72,478BF456,472591C4,43841ECE,3B396B7E,00000000,419CDF08,00000000,43841ECE,3B396B7E,00000000,00000000,00000000,00000000
12,9000.0,17,43856988,3B63601C,418FF3F0,00000000,43862273,3BBA0ED2,4780404E,4784048E,472E9D0C,43856988,3B63601C,00000000,41963E5D,00000000,43856988,3B63601C,00000000,00000000,00000000,00000000
12,9000.0,18,4386A5CA,3B8954B8,4189F7F8,00000000,438759A2,3BD79FEA,4771CD90,4778F81C,47378FE4,4386A5CA,3B8954B8,00000000,418FF3F0,00000000,4386A5CA,3B8954B8,00000000,00000000,00000000,00000000
12,9000.0,19,4387D4BD,3BA3B204,418443CC,00000000,4388823A,3BF590D2,4763CE73,476AA304,474069D0,4387D4BD,3BA3B204,00000000,4189F7F8,00000000,4387D4BD,3BA3B204,00000000,00000000,00000000,00000000
12,9000.0,20,4388F5FB,3BC0BAF7,417DA352,00000000,43899D6A,3C0A06A9,47567462,475CF9E1,47492A4A,4388F5FB,3BC0BAF7,00000000,418443CC,00000000,4388F5FB,3BC0BAF7,00000000,00000000,00000000,00000000
12,9000.0,21,438A0813,3BE0D286,4173391A,00000000,438AAC33,3C1A02A1,4749B27A,474FEEE4,4751D0C6,4389E0C6,3BF8F6EE,00000000,417DA352,00000000,438A0813,3BE0D286,00000000,00000000,00000000,00000000
12,9000.0,22,438B0ED0,3C01DF70,41694035,00000000,438BAF7B,3C2AB29D,473D7D82,47437611,475A5CB1,438B77A0,3BF8F6EE,00000000,4173391A,00000000,438B0ED0,3C01DF70,00000000,00000000,00000000,00000000
12,9000.0,23,438C0AF2,3C14BC9C,415FB0FA,00000000,438CA807,3C3C0BA5,4731CBA9,473784F3,4762CD6E,438C7243,3C0F6C5F,00000000,41694035,00000000,438C0AF2,3C14BC9C,00000000,00000000,00000000,00000000
12,9000.0,24,438CFD1F,3C28FB1F,415684AA,00000000,438D9687,3C4E02BB,4726944E,472C125F,476B2254,438D62BE,3C23C125,00000000,415FB0FA,00000000,438CFD1F,3C28FB1F,00000000,00000000,00000000,00000000
12,9000.0,25,438DE5EA,3C3E937B,414DB5B4,00000000,438E7B8C,3C608B6F,471BD013,4721163E,47735AB4,438E49B2,3C3971BD,00000000,415684AA,00000000,438DE5EA,3C3E937B,00000000,00000000,00000000,00000000
12,9000.0,26,438EC5CB,3C51155C,41453FEC,00000000,438F5782,3C73966A,47117922,471689E7,477B75D0,438F2798,3C4C0DAE,00000000,414DB5B4,00000000,438EC5CB,3C51155C,00000000,00000000,00000000,00000000
12,9000.0,27,438F9D16,3C57426F,413D1EBC,00000000,43902AE1,3C838B61,47078A3D,470C685C,4781B970,438FFCC0,3C5256E8,00000000,41453FEC,00000000,438F9D16,3C57426F,00000000,00000000,00000000,00000000
12,9000.0,28,43906C37,3C5C9067,41354E16,00000000,4390F612,3C8D7F93,46FBFC70,4702AC1E,4785A886,4390C9AB,3C57C211,00000000,413D1EBC,00000000,43906C37,3C5C9067,00000000,00000000,00000000,00000000
12,9000.0,29,4391338D,3C60F9BC,412DCA5C,00000000,4391B973,3C97A107,46E9A0F5,46F2A0A3,478987B5,4391338D,3C60F9BC,00000000,41354E16,00000000,4391338D,3C60F9BC,00000000,00000000,00000000,00000000
12,9000.0,30,4391F363,3C647AD3,41269068,00000000,43927556,3CA1E8C6,46D7F9F0,46E0A146,478D5682,4391F363,3C647AD3,00000000,412DCA5C,00000000,4391F363,3C647AD3,00000000,00000000,00000000,00000000
12,9000.0,31,4392AC06,3C6711F4,411F9D6A,00000000,43932A03,3CAC4FA3,46C7003E,46CF529A,47911463,4392AC06,3C6711F4,00000000,41269068,00000000,4392AC06,3C6711F4,00000000,00000000,00000000,00000000
12,9000.0,32,43935DB2,3C68BF2C,4118EEF4,00000000,4393D7BB,3CB6CE70,46B6AD97,46BEADE2,4794C0C7,43935DB2,3C68BF2C,00000000,411F9D6A,00000000,43935DB2,3C68BF2C,00000000,00000000,00000000,00000000
12,9000.0,33,439408A0,3C69848E,411282EB,00000000,43947EB4,3CC15D8B,46A6FC8D,46AEAD4C,47985B0D,439408A0,3C69848E,00000000,4118EEF4,00000000,439408A0,3C69848E,00000000,00000000,00000000,00000000
12,9000.0,34,4394ACFF,3C6965C7,410C5786,00000000,43951F1C,3CCBF52B,4697E877,469F4BCE,479BE286,4394ACFF,3C6965C7,00000000,411282EB,00000000,4394ACFF,3C6965C7,00000000,00000000,00000000,00000000
12,9000.0,35,43954AF7,3C686822,41066B4C,00000000,4395B91A,3CD68D37,46896D6E,46908520,479F5670,43954AF7,3C686822,00000000,410C5786,00000000,43954AF7,3C686822,00000000,00000000,00000000,00000000
12,9000.0,36,4395E2A8,3C6692EB,4100BD0F,00000000,43964CCC,3CE11D2C,46771088,468255BB,47A2B5F3,4395E2A8,3C6692EB,00000000,41066B4C,00000000,4395E2A8,3C6692EB,00000000,00000000,00000000,00000000
12,9000.0,37,4396742D,3C63EF0F,40F697F2,00000000,4396DA49,3CEB9C38,465C6D22,4669759A,47A60021,4396742D,3C63EF0F,00000000,4100BD0F,00000000,4396742D,3C63EF0F,00000000,00000000,00000000,00000000
12,9000.0,38,4396FF96,3C60879B,40EC2F0B,00000000,4397619C,3CF6008D,4642ED6A,464F64A9,47A933EB,4396FF96,3C60879B,00000000,40F697F2,00000000,4396FF96,3C60879B,00000000,00000000,00000000,00000000
12,9000.0,39,439784EB,3C5C6902,40E23F2B,00000000,4397E2CB,3D002026,462A8FDA,4636762B,47AC501F,439784EB,3C5C6902,00000000,40EC2F0B,00000000,439784EB,3C5C6902,00000000,00000000,00000000,00000000
12,9000.0,40,4398042E,3C57A27A,40D917D8,00000000,4393D9CA,3C9B86F8,4613B363,461EA98A,47AF535C,4398042E,3C57A27A,00000000,40E23F2B,00000000,4398042E,3C57A27A,00000000,00000000,00000000,00000000
12,9000.0,41,4393FD85,3C00A830,40D066D2,00000000,43944AC7,3CA185CC,45FCA980,4608BD3C,47B23C0A,4393FD85,3C00A830,00000000,40D917D8,00000000,4393FD85,3C00A830,00000000,00000000,00000000,00000000
12,9000.0,42,43946C59,3C05756E,40C82EF4,00000000,4394B59E,3CA75A64,45D429B6,45E7D886,47B50844,43946C59,3C05756E,00000000,40D066D2,00000000,43946C59,3C05756E,00000000,00000000,00000000,00000000
12,9000.0,43,4394D50E,3C0A1FBF,40C074AE,00000000,43951A13,3CACFA80,45ADF8E5,45C07AE6,47B7B5C4,4394D50E,3C0A1FBF,00000000,40C82EF4,00000000,4394D50E,3C0A1FBF,00000000,00000000,00000000,00000000
12,9000.0,44,4395375E,3C0E9E05,40B93EB9,00000000,439577D1,3CB25A23,458A31CB,459B76E4,47BA41BE,4395375E,3C0E9E05,00000000,40C074AE,00000000,4395375E,3C0E9E05,00000000,00000000,00000000,00000000
12,9000.0,45,439592ED,3C12E5B3,40B29729,00000000,4395CE53,3CB769E9,4551F944,4571D966,47BCA8A3,439592ED,3C12E5B3,00000000,40B93EB9,00000000,439592ED,3C12E5B3,00000000,00000000,00000000,00000000
12,9000.0,46,4395E728,3C16E8E9,40AC8D94,00000000,43961CD0,3CBC1599,45152DB9,45321920,47BEE5BD,4395E728,3C16E8E9,00000000,40B29729,00000000,4395E728,3C16E8E9,00000000,00000000,00000000,00000000
12,9000.0,47,43963330,3C1A94F3,40A73BD4,00000000,439661F6,3CC03EF6,44BD8EF7,44F084A4,47C0F26C,43963330,3C1A94F3,00000000,40AC8D94,00000000,43963330,3C1A94F3,00000000,00000000,00000000,00000000
12,9000.0,48,439695E9,3C1C23A8,40A2D418,00000000,43969B3B,3CC3B0EE,4440CB01,448A9949,47C2C476,439695E9,3C1C23A8,00000000,40A73BD4,00000000,439695E9,3C1C23A8,00000000,00000000,00000000,00000000
12,9000.0,49,4396A460,3C20B214,40A00000,00000000,4396C000,3CC5C0E4,4358C6DC,43D8C6DC,47C4491D,4396B52B,00000000,00000000,40A2D418,00000000,4396A460,3C20B214,00000000,00000000,00000000,00000000
13,9000.0,1,434F8000,3801CF73,4298FD93,41000000,434F8000,383EA2A0,4840B871,484D0801,459C4000,434F8000,3801CF73,00000000,4298FD93,41000000,434F8000,3801CF73,00000000,00000000,00000000,00000000
13,9000.0,2,435B9DE1,39407E88,428E4225,41000000,434F8000,3806A9D4,482BD77F,483468E1,45EE9B40,435B9DE1,39407E88,00000000,4298FD93,41000000,435B9DE1,39407E88,00000000,00000000,00000000,00000000
13,9000.0,3,43581022,38AC67F0,4285F234,41000000,4351B99E,380F99EF,481CA34B,4823461D,46202EB0,43581022,38AC67F0,00000000,428E4225,41000000,43581022,38AC67F0,00000000,00000000,00000000,00000000
13,9000.0,4,43585E78,388938FD,427DF285,41000000,4359474E,38A542A4,48106F7A,48160078,4648C210,43585E78,388938FD,00000000,4285F234,41000000,43585E78,388938FD,00000000,00000000,00000000,00000000
13,9000.0,5,435EC2E5,38F3FF12,4271E511,41000000,435FCE96,39217BA0,48060EDE,480ADE7D,467106C0,435EC2E5,38F3FF12,00000000,427DF285,41000000,435EC2E5,38F3FF12,00000000,00000000,00000000,00000000
13,9000.0,6,43646F73,3943A7F4,426741F9,41000000,43659199,398CC2EF,47FA008B,48013F40,468C7DC8,43646F73,3943A7F4,00000000,4271E511,41000000,43646F73,3943A7F4,00000000,00000000,00000000,00000000
13,9000.0,7,43698733,399129C6,425DB950,41000000,436ABB9F,39E1AAA7,47E9E61E,47F18297,46A04FA4,43698733,399129C6,00000000,426741F9,41000000,43698733,399129C6,00000000,00000000,00000000,00000000
13,9000.0,8,436E25A7,39CAFE36,425513C3,41000000,436F6AA1,3A29B29A,47DB6279,47E249A3,46B3F860,436E25A7,39CAFE36,00000000,425DB950,41000000,436E25A7,39CAFE36,00000000,00000000,00000000,00000000
13,9000.0,9,43726021,3A078C72,424D2949,41000000,4373B44E,3A72BD17,47CE297C,47D47B4D,46C77754,43726021,3A078C72,00000000,425513C3,41000000,43726021,3A078C72,00000000,00000000,00000000,00000000
13,9000.0,10,43764721,3A2E9910,4245DBF1,41000000,4377A8DD,3AA6C095,47C2034D,47C7D7AB,46DACBE0,43764721,3A2E9910,00000000,424D2949,41000000,43764721,3A2E9910,00000000,00000000,00000000,00000000
