case,dx,k,paph,puen,pven,pmfu,pmfd,puu,pud,pvu,pvd,ptenu_in,ptenv_in
9,27000.0,9,46C77754,41CDB459,00000000,00000000,00000000,41D83130,41D83130,00000000,00000000,00000000,00000000
9,27000.0,10,46DACBE0,41C407C5,00000000,00000000,00000000,41CDB459,41CDB459,00000000,00000000,00000000,00000000
9,27000.0,11,46EDF550,41BB0CEF,00000000,00000000,00000000,41C407C5,41C407C5,00000000,00000000,00000000,00000000
9,27000.0,12,47007974,41B2ABDC,00000000,00000000,00000000,41BB0CEF,41BB0CEF,00000000,00000000,00000000,00000000
9,27000.0,13,4709E1F6,41AAD155,00000000,00000000,00000000,41B2ABDC,41B2ABDC,00000000,00000000,00000000,00000000
9,27000.0,14,471333CA,41A36DB8,00000000,00000000,00000000,41AAD155,41AAD155,00000000,00000000,00000000,00000000
9,27000.0,15,471C6E89,419C7421,00000000,00000000,00000000,41A36DB8,41A36DB8,00000000,00000000,00000000,00000000
9,27000.0,16,472591C4,4195D9C5,00000000,00000000,00000000,419C7421,419C7421,00000000,00000000,00000000,00000000
9,27000.0,17,472E9D0C,418F9592,00000000,00000000,00000000,4195D9C5,4195D9C5,00000000,00000000,00000000,00000000
9,27000.0,18,47378FE4,41899FCA,00000000,00000000,00000000,418F9592,418F9592,00000000,00000000,00000000,00000000
9,27000.0,19,474069D0,4183F1CA,00000000,00000000,00000000,41899FCA,41899FCA,00000000,00000000,00000000,00000000
9,27000.0,20,47492A4A,417D0BAB,00000000,00000000,00000000,4183F1CA,4183F1CA,00000000,00000000,00000000,00000000
9,27000.0,21,4751D0C6,4172ADE4,00000000,00000000,00000000,417D0BAB,417D0BAB,00000000,00000000,00000000,00000000
9,27000.0,22,475A5CB1,4168C18C,00000000,00000000,00000000,4172ADE4,4172ADE4,00000000,00000000,00000000,00000000
9,27000.0,23,4762CD6E,415F3F04,00000000,00000000,00000000,4168C18C,4168C18C,00000000,00000000,00000000,00000000
9,27000.0,24,476B2254,41561F92,00000000,00000000,00000000,415F3F04,415F3F04,00000000,00000000,00000000,00000000
9,27000.0,25,47735AB4,414D5D64,00000000,00000000,00000000,41561F92,41561F92,00000000,00000000,00000000,00000000
9,27000.0,26,477B75D0,4144F376,00000000,00000000,00000000,414D5D64,414D5D64,00000000,00000000,00000000,00000000
9,27000.0,27,4781B970,413CDD28,00000000,00000000,00000000,4144F376,4144F376,00000000,00000000,00000000,00000000
9,27000.0,28,4785A886,41351663,00000000,00000000,00000000,413CDD28,413CDD28,00000000,00000000,00000000,00000000
9,27000.0,29,478987B5,412D9B84,00000000,00000000,00000000,41351663,41351663,00000000,00000000,00000000,00000000
9,27000.0,30,478D5682,41266960,00000000,00000000,00000000,412D9B84,412D9B84,00000000,00000000,00000000,00000000
9,27000.0,31,47911463,411F7D24,00000000,00000000,00000000,41266960,41266960,00000000,00000000,00000000,00000000
9,27000.0,32,4794C0C7,4118D460,00000000,00000000,00000000,411F7D24,411F7D24,00000000,00000000,00000000,00000000
9,27000.0,33,47985B0D,41126CF9,00000000,00000000,00000000,4118D460,4118D460,00000000,00000000,00000000,00000000
9,27000.0,34,479BE286,410C452B,00000000,00000000,00000000,41126CF9,41126CF9,00000000,00000000,00000000,00000000
9,27000.0,35,479F5670,41065B81,00000000,00000000,00000000,410C452B,410C452B,00000000,00000000,00000000,00000000
9,27000.0,36,47A2B5F3,4100AED3,00000000,00000000,00000000,41065B81,41065B81,00000000,00000000,00000000,00000000
9,27000.0,37,47A60021,40F67CA8,00000000,00000000,00000000,4100AED3,4100AED3,00000000,00000000,00000000,00000000
9,27000.0,38,47A933EB,40EC5ED6,00000000,00000000,00000000,40F67CA8,40F67CA8,00000000,00000000,00000000,00000000
9,27000.0,39,47AC501F,40E2B4BA,00000000,00000000,00000000,40EC5ED6,40EC5ED6,00000000,00000000,00000000,00000000
9,27000.0,40,47AF535C,40D97F3F,00000000,00000000,00000000,40E2B4BA,40E2B4BA,00000000,00000000,00000000,00000000
9,27000.0,41,47B23C0A,40D0C030,00000000,00000000,00000000,40D97F3F,40D97F3F,00000000,00000000,00000000,00000000
9,27000.0,42,47B50844,40C87A81,00000000,00000000,00000000,40D0C030,40D0C030,00000000,00000000,00000000,00000000
9,27000.0,43,47B7B5C4,40C0B2BE,00000000,00000000,00000000,40C87A81,40C87A81,00000000,00000000,00000000,00000000
9,27000.0,44,47BA41BE,40B96FC3,00000000,00000000,00000000,40C0B2BE,40C0B2BE,00000000,00000000,00000000,00000000
9,27000.0,45,47BCA8A3,40B2BBCA,00000000,00000000,00000000,40B96FC3,40B96FC3,00000000,00000000,00000000,00000000
9,27000.0,46,47BEE5BD,40ACA69F,00000000,00000000,00000000,40B2BBCA,40B2BBCA,00000000,00000000,00000000,00000000
9,27000.0,47,47C0F26C,40A74A69,00000000,00000000,00000000,40ACA69F,40ACA69F,00000000,00000000,00000000,00000000
9,27000.0,48,47C2C476,40A2D9D6,00000000,00000000,00000000,40A74A69,40A74A69,00000000,00000000,00000000,00000000
9,27000.0,49,47C4491D,40A00000,00000000,00000000,00000000,40A2D9D6,40A2D9D6,00000000,00000000,00000000,00000000
10,27000.0,1,459C4000,4229CDFB,00000000,00000000,00000000,4229CDFB,4229CDFB,00000000,00000000,00000000,00000000
10,27000.0,2,45EE9B40,421B993D,00000000,00000000,00000000,4229CDFB,4229CDFB,00000000,00000000,00000000,00000000
10,27000.0,3,46202EB0,421090A0,00000000,00000000,00000000,421B993D,421B993D,00000000,00000000,00000000,00000000
10,27000.0,4,4648C210,42074F52,00000000,00000000,00000000,421090A0,421090A0,00000000,00000000,00000000,00000000
10,27000.0,5,467106C0,41FE9F15,00000000,00000000,00000000,42074F52,42074F52,00000000,00000000,00000000,00000000
10,27000.0,6,468C7DC8,41F0808B,00000000,00000000,00000000,41FE9F15,41FE9F15,00000000,00000000,00000000,00000000
10,27000.0,7,46A04FA4,41E3D8EF,00000000,00000000,00000000,41F0808B,41F0808B,00000000,00000000,00000000,00000000
10,27000.0,8,46B3F860,41D85ED0,00000000,00000000,00000000,41E3D8EF,41E3D8EF,00000000,00000000,00000000,00000000
10,27000.0,9,46C77754,41CDDD0E,00000000,00000000,00000000,41D85ED0,41D85ED0,00000000,00000000,00000000,00000000
10,27000.0,10,46DACBE0,41C42BEB,00000000,00000000,00000000,41CDDD0E,41CDDD0E,00000000,00000000,00000000,00000000
10,27000.0,11,46EDF550,41BB2CD4,00000000,00000000,00000000,41C42BEB,41C42BEB,00000000,00000000,00000000,00000000
10,27000.0,12,47007974,41B2C7C4,00000000,00000000,00000000,41BB2CD4,41BB2CD4,00000000,00000000,00000000,00000000
10,27000.0,13,4709E1F6,41AAE97E,00000000,00000000,00000000,41B2C7C4,41B2C7C4,00000000,00000000,00000000,00000000
10,27000.0,14,471333CA,41A38257,00000000,00000000,00000000,41AAE97E,41AAE97E,00000000,00000000,00000000,00000000
10,27000.0,15,471C6E89,419C8566,00000000,00000000,00000000,41A38257,41A38257,00000000,00000000,00000000,00000000
10,27000.0,16,472591C4,4195E7DC,00000000,00000000,00000000,419C8566,419C8566,00000000,00000000,00000000,00000000
10,27000.0,17,472E9D0C,418FA0A4,00000000,00000000,00000000,4195E7DC,4195E7DC,00000000,00000000,00000000,00000000
10,27000.0,18,47378FE4,4189A7FD,00000000,00000000,00000000,418FA0A4,418FA0A4,00000000,00000000,00000000,00000000
10,27000.0,19,474069D0,4183F742,00000000,00000000,00000000,4189A7FD,4189A7FD,00000000,00000000,00000000,00000000
10,27000.0,20,47492A4A,417D1165,00000000,00000000,00000000,4183F742,4183F742,00000000,00000000,00000000,00000000
10,27000.0,21,4751D0C6,4172AEA7,00000000,00000000,00000000,417D1165,417D1165,00000000,00000000,00000000,00000000
10,27000.0,22,475A5CB1,4168BD95,00000000,00000000,00000000,4172AEA7,4172AEA7,00000000,00000000,00000000,00000000
10,27000.0,23,4762CD6E,415F368B,00000000,00000000,00000000,4168BD95,4168BD95,00000000,00000000,00000000,00000000
10,27000.0,24,476B2254,415612CD,00000000,00000000,00000000,415F368B,415F368B,00000000,00000000,00000000,00000000
10,27000.0,25,47735AB4,414D4C86,00000000,00000000,00000000,415612CD,415612CD,00000000,00000000,00000000,00000000
10,27000.0,26,477B75D0,4144DEA7,00000000,00000000,00000000,414D4C86,414D4C86,00000000,00000000,00000000,00000000
10,27000.0,27,4781B970,413CC48E,00000000,00000000,00000000,4144DEA7,4144DEA7,00000000,00000000,00000000,00000000
10,27000.0,28,4785A886,4134FA25,00000000,00000000,00000000,413CC48E,413CC48E,00000000,00000000,00000000,00000000
10,27000.0,29,478987B5,412D7BC4,00000000,00000000,00000000,4134FA25,4134FA25,00000000,00000000,00000000,00000000
10,27000.0,30,478D5682,41264640,00000000,00000000,00000000,412D7BC4,412D7BC4,00000000,00000000,00000000,00000000
10,27000.0,31,47911463,411F7758,00000000,00000000,00000000,41264640,41264640,00000000,00000000,00000000,00000000
10,27000.0,32,4794C0C7,4118EAB0,00000000,00000000,00000000,411F7758,411F7758,00000000,00000000,00000000,00000000
10,27000.0,33,47985B0D,41129E32,00000000,00000000,00000000,4118EAB0,4118EAB0,00000000,00000000,00000000,00000000
10,27000.0,34,479BE286,410C9020,00000000,00000000,00000000,41129E32,41129E32,00000000,00000000,00000000,00000000
10,27000.0,35,479F5670,4106BF09,00000000,00000000,00000000,410C9020,410C9020,00000000,00000000,00000000,00000000
10,27000.0,36,47A2B5F3,410129CA,00000000,00000000,00000000,4106BF09,4106BF09,00000000,00000000,00000000,00000000
10,27000.0,37,47A60021,40F79F34,00000000,00000000,00000000,410129CA,410129CA,00000000,00000000,00000000,00000000
10,27000.0,38,47A933EB,40ED6005,00000000,00000000,00000000,40F79F34,40F79F34,00000000,00000000,00000000,00000000
10,27000.0,39,47AC501F,40E395E8,00000000,00000000,00000000,40ED6005,40ED6005,00000000,00000000,00000000,00000000
10,27000.0,40,47AF535C,40DA41C7,00000000,00000000,00000000,40E395E8,40E395E8,00000000,00000000,00000000,00000000
10,27000.0,41,47B23C0A,40D1657C,00000000,00000000,00000000,40DA41C7,40DA41C7,00000000,00000000,00000000,00000000
10,27000.0,42,47B50844,40C90408,00000000,00000000,00000000,40D1657C,40D1657C,00000000,00000000,00000000,00000000
10,27000.0,43,47B7B5C4,40C1220D,00000000,00000000,00000000,40C90408,40C90408,00000000,00000000,00000000,00000000
10,27000.0,44,47BA41BE,40B9C682,00000000,00000000,00000000,40C1220D,40C1220D,00000000,00000000,00000000,00000000
10,27000.0,45,47BCA8A3,40B2FBC8,00000000,00000000,00000000,40B9C682,40B9C682,00000000,00000000,00000000,00000000
10,27000.0,46,47BEE5BD,40ACD1E7,00000000,00000000,00000000,40B2FBC8,40B2FBC8,00000000,00000000,00000000,00000000
10,27000.0,47,47C0F26C,40A76362,00000000,00000000,00000000,40ACD1E7,40ACD1E7,00000000,00000000,00000000,00000000
10,27000.0,48,47C2C476,40A2E39C,00000000,00000000,00000000,40A76362,40A76362,00000000,00000000,00000000,00000000
10,27000.0,49,47C4491D,40A00000,00000000,00000000,00000000,40A2E39C,40A2E39C,00000000,00000000,00000000,00000000
11,27000.0,1,459C4000,422B6F9B,00000000,00000000,00000000,422B6F9B,422B6F9B,00000000,00000000,00000000,00000000
11,27000.0,2,45EE9B40,421CFD14,00000000,00000000,00000000,422B6F9B,422B6F9B,00000000,00000000,00000000,00000000
11,27000.0,3,46202EB0,4211D2F6,00000000,00000000,00000000,421CFD14,421CFD14,00000000,00000000,00000000,00000000
11,27000.0,4,4648C210,42087592,00000000,00000000,00000000,4211D2F6,4211D2F6,00000000,00000000,00000000,00000000
11,27000.0,5,467106C0,42005D86,00000000,00000000,00000000,42087592,42087592,00000000,00000000,00000000,00000000
11,27000.0,6,468C7DC8,41F271B8,00000000,00000000,00000000,42005D86,42005D86,00000000,00000000,00000000,00000000
11,27000.0,7,46A04FA4,41E5A3CC,00000000,00000000,00000000,41F271B8,41F271B8,00000000,00000000,00000000,00000000
11,27000.0,8,46B3F860,41DA06FB,00000000,00000000,00000000,41E5A3CC,41E5A3CC,00000000,00000000,00000000,00000000
11,27000.0,9,46C77754,41CF6585,00000000,00000000,00000000,41DA06FB,41DA06FB,00000000,00000000,00000000,00000000
11,27000.0,10,46DACBE0,41C59738,00000000,00000000,00000000,41CF6585,41CF6585,00000000,00000000,00000000,00000000
11,27000.0,11,46EDF550,41BC7D26,00000000,00000000,00000000,41C59738,41C59738,00000000,00000000,00000000,00000000
11,27000.0,12,47007974,41B3FF06,00000000,00000000,00000000,41BC7D26,41BC7D26,00000000,00000000,00000000,00000000
11,27000.0,13,4709E1F6,41AC095F,00000000,00000000,00000000,41B3FF06,41B3FF06,00000000,00000000,00000000,00000000
11,27000.0,14,471333CA,41A48C5B,00000000,00000000,00000000,41AC095F,41AC095F,00000000,00000000,00000000,00000000
11,27000.0,15,471C6E89,419D7AEA,00000000,00000000,00000000,41A48C5B,41A48C5B,00000000,00000000,00000000,00000000
11,27000.0,16,472591C4,4196CA20,00000000,00000000,00000000,419D7AEA,419D7AEA,00000000,00000000,00000000,00000000
11,27000.0,17,472E9D0C,419070CC,00000000,00000000,00000000,4196CA20,4196CA20,00000000,00000000,00000000,00000000
11,27000.0,18,47378FE4,418A6717,00000000,00000000,00000000,419070CC,419070CC,00000000,00000000,00000000,00000000
11,27000.0,19,474069D0,4184A648,00000000,00000000,00000000,418A6717,418A6717,00000000,00000000,00000000,00000000
11,27000.0,20,47492A4A,417E5121,00000000,00000000,00000000,4184A648,4184A648,00000000,00000000,00000000,00000000
11,27000.0,21,4751D0C6,4173D1C9,00000000,00000000,00000000,417E5121,417E5121,00000000,00000000,00000000,00000000
11,27000.0,22,475A5CB1,4169C5BA,00000000,00000000,00000000,4173D1C9,4173D1C9,00000000,00000000,00000000,00000000
11,27000.0,23,4762CD6E,4160253B,00000000,00000000,00000000,4169C5BA,4169C5BA,00000000,00000000,00000000,00000000
11,27000.0,24,476B2254,4156E97B,00000000,00000000,00000000,4160253B,4160253B,00000000,00000000,00000000,00000000
11,27000.0,25,47735AB4,414E0C88,00000000,00000000,00000000,4156E97B,4156E97B,00000000,00000000,00000000,00000000
11,27000.0,26,477B75D0,41458938,00000000,00000000,00000000,414E0C88,414E0C88,00000000,00000000,00000000,00000000
11,27000.0,27,4781B970,413D5ADC,00000000,00000000,00000000,41458938,41458938,00000000,00000000,00000000,00000000
11,27000.0,28,4785A886,41357D4A,00000000,00000000,00000000,413D5ADC,413D5ADC,00000000,00000000,00000000,00000000
11,27000.0,29,478987B5,412DECD2,00000000,00000000,00000000,41357D4A,41357D4A,00000000,00000000,00000000,00000000
11,27000.0,30,478D5682,4126A638,00000000,00000000,00000000,412DECD2,412DECD2,00000000,00000000,00000000,00000000
11,27000.0,31,47911463,411FA69E,00000000,00000000,00000000,4126A638,4126A638,00000000,00000000,00000000,00000000
11,27000.0,32,4794C0C7,4118EB88,00000000,00000000,00000000,411FA69E,411FA69E,00000000,00000000,00000000,00000000
11,27000.0,33,47985B0D,411272D0,00000000,00000000,00000000,4118EB88,4118EB88,00000000,00000000,00000000,00000000
11,27000.0,34,479BE286,410C3AA6,00000000,00000000,00000000,411272D0,411272D0,00000000,00000000,00000000,00000000
11,27000.0,35,479F5670,4106418D,00000000,00000000,00000000,410C3AA6,410C3AA6,00000000,00000000,00000000,00000000
11,27000.0,36,47A2B5F3,41008654,00000000,00000000,00000000,4106418D,4106418D,00000000,00000000,00000000,00000000
11,27000.0,37,47A60021,40F67BFC,00000000,3BD726B1,00000000,40EF37E2,41008654,00000000,00000000,00000000,00000000
11,27000.0,38,47A933EB,40EC5EB7,00000000,3C39799F,00000000,40E1BA02,40F67BFC,00000000,00000000,00000000,00000000
11,27000.0,39,47AC501F,40E2B4BA,00000000,3C33F071,00000000,40D8EF66,40EC5EB7,00000000,00000000,00000000,00000000
11,27000.0,40,47AF535C,40D97F3F,00000000,3C2E0BD6,00000000,40D09A03,40E2B4BA,00000000,00000000,00000000,00000000
11,27000.0,41,47B23C0A,40D0C030,00000000,3C27F38F,00000000,40C8A4FB,40D97F3F,00000000,00000000,00000000,00000000
11,27000.0,42,47B50844,40C87A81,00000000,3C21BE8A,00000000,40C10B7B,40D0C030,00000000,00000000,00000000,00000000
11,27000.0,43,47B7B5C4,40C0B2BE,00000000,3C1B814E,00000000,40B9D409,40C87A81,00000000,00000000,00000000,00000000
11,27000.0,44,47BA41BE,40B96FC3,00000000,3C15528D,00000000,40B306ED,40C0B2BE,00000000,00000000,00000000,00000000
11,27000.0,45,47BCA8A3,40B2BBCA,00000000,3C0F4B59,00000000,40ACAF03,40B96FC3,00000000,00000000,00000000,00000000
11,27000.0,46,47BEE5BD,40ACA69F,00000000,3C0987C2,00000000,40A6DB1F,40B2BBCA,00000000,00000000,00000000,00000000
11,27000.0,47,47C0F26C,40A74A69,00000000,3C0987C2,00000000,40A2D9D6,40ACA69F,00000000,00000000,00000000,00000000
11,27000.0,48,47C2C476,40A2D9D6,00000000,3B9F1CF7,00000000,40A74A69,40A74A69,00000000,00000000,00000000,00000000
11,27000.0,49,47C4491D,40A00000,00000000,3AF9AD09,00000000,40A2D9D6,40A2D9D6,00000000,00000000,00000000,00000000
12,27000.0,1,459C4000,422A1F5C,00000000,00000000,00000000,422A1F5C,422A1F5C,00000000,00000000,00000000,00000000
12,27000.0,2,45EE9B40,421BE1C9,00000000,00000000,00000000,422A1F5C,422A1F5C,00000000,00000000,00000000,00000000
12,27000.0,3,46202EB0,4210D55C,00000000,00000000,00000000,421BE1C9,421BE1C9,00000000,00000000,00000000,00000000
12,27000.0,4,4648C210,420790DA,00000000,00000000,00000000,4210D55C,4210D55C,00000000,00000000,00000000,00000000
12,27000.0,5,467106C0,41FF1C9C,00000000,00000000,00000000,420790DA,420790DA,00000000,00000000,00000000,00000000
12,27000.0,6,468C7DC8,41F0F92F,00000000,00000000,00000000,41FF1C9C,41FF1C9C,00000000,00000000,00000000,00000000
12,27000.0,7,46A04FA4,41E44D30,00000000,00000000,00000000,41F0F92F,41F0F92F,00000000,00000000,00000000,00000000
12,27000.0,8,46B3F860,41D8CF15,00000000,00000000,00000000,41E44D30,41E44D30,00000000,00000000,00000000,00000000
12,27000.0,9,46C77754,41CE49AD,00000000,00000000,00000000,41D8CF15,41D8CF15,00000000,00000000,00000000,00000000
12,27000.0,10,46DACBE0,41C49525,00000000,00000000,00000000,41CE49AD,41CE49AD,00000000,00000000,00000000,00000000
12,27000.0,11,46EDF550,41BB92D1,00000000,00000000,00000000,41C49525,41C49525,00000000,00000000,00000000,00000000
12,27000.0,12,47007974,41B32A9F,00000000,00000000,00000000,41BB92D1,41BB92D1,00000000,00000000,00000000,00000000
12,27000.0,13,4709E1F6,41AB4945,00000000,00000000,00000000,41B32A9F,41B32A9F,00000000,00000000,00000000,00000000
12,27000.0,14,471333CA,41A3DF0E,00000000,00000000,00000000,41AB4945,41AB4945,00000000,00000000,00000000,00000000
12,27000.0,15,471C6E89,419CDF08,00000000,00000000,00000000,41A3DF0E,41A3DF0E,00000000,00000000,00000000,00000000
12,27000.0,16,472591C4,41963E5D,00000000,00000000,00000000,419CDF08,419CDF08,00000000,00000000,00000000,00000000
12,27000.0,17,472E9D0C,418FF3F0,00000000,00000000,00000000,41963E5D,41963E5D,00000000,00000000,00000000,00000000
12,27000.0,18,47378FE4,4189F7F8,00000000,00000000,00000000,418FF3F0,418FF3F0,00000000,00000000,00000000,00000000
12,27000.0,19,474069D0,418443CC,00000000,00000000,00000000,4189F7F8,4189F7F8,00000000,00000000,00000000,00000000
12,27000.0,20,47492A4A,417DA352,00000000,00000000,00000000,418443CC,418443CC,00000000,00000000,00000000,00000000
12,27000.0,21,4751D0C6,4173391A,00000000,00000000,00000000,417DA352,417DA352,00000000,00000000,00000000,00000000
12,27000.0,22,475A5CB1,41694035,00000000,00000000,00000000,4173391A,4173391A,00000000,00000000,00000000,00000000
12,27000.0,23,4762CD6E,415FB0FA,00000000,00000000,00000000,41694035,41694035,00000000,00000000,00000000,00000000
12,27000.0,24,476B2254,415684AA,00000000,00000000,00000000,415FB0FA,415FB0FA,00000000,00000000,00000000,00000000
12,27000.0,25,47735AB4,414DB5B4,00000000,00000000,00000000,415684AA,415684AA,00000000,00000000,00000000,00000000
12,27000.0,26,477B75D0,41453FEC,00000000,00000000,00000000,414DB5B4,414DB5B4,00000000,00000000,00000000,00000000
12,27000.0,27,4781B970,413D1EBC,00000000,00000000,00000000,41453FEC,41453FEC,00000000,00000000,00000000,00000000
12,27000.0,28,4785A886,41354E16,00000000,00000000,00000000,413D1EBC,413D1EBC,00000000,00000000,00000000,00000000
12,27000.0,29,478987B5,412DCA5C,00000000,00000000,00000000,41354E16,41354E16,00000000,00000000,00000000,00000000
12,27000.0,30,478D5682,41269068,00000000,00000000,00000000,412DCA5C,412DCA5C,00000000,00000000,00000000,00000000
12,27000.0,31,47911463,411F9D6A,00000000,00000000,00000000,41269068,41269068,00000000,00000000,00000000,00000000
12,27000.0,32,4794C0C7,4118EEF4,00000000,00000000,00000000,411F9D6A,411F9D6A,00000000,00000000,00000000,00000000
12,27000.0,33,47985B0D,411282EB,00000000,00000000,00000000,4118EEF4,4118EEF4,00000000,00000000,00000000,00000000
12,27000.0,34,479BE286,410C5786,00000000,00000000,00000000,411282EB,411282EB,00000000,00000000,00000000,00000000
12,27000.0,35,479F5670,41066B4C,00000000,00000000,00000000,410C5786,410C5786,00000000,00000000,00000000,00000000
12,27000.0,36,47A2B5F3,4100BD0F,00000000,00000000,00000000,41066B4C,41066B4C,00000000,00000000,00000000,00000000
12,27000.0,37,47A60021,40F697F2,00000000,00000000,00000000,4100BD0F,4100BD0F,00000000,00000000,00000000,00000000
12,27000.0,38,47A933EB,40EC2F0B,00000000,00000000,00000000,40F697F2,40F697F2,00000000,00000000,00000000,00000000
12,27000.0,39,47AC501F,40E23F2B,00000000,00000000,00000000,40EC2F0B,40EC2F0B,00000000,00000000,00000000,00000000
12,27000.0,40,47AF535C,40D917D8,00000000,00000000,00000000,40E23F2B,40E23F2B,00000000,00000000,00000000,00000000
12,27000.0,41,47B23C0A,40D066D2,00000000,00000000,00000000,40D917D8,40D917D8,00000000,00000000,00000000,00000000
12,27000.0,42,47B50844,40C82EF4,00000000,00000000,00000000,40D066D2,40D066D2,00000000,00000000,00000000,00000000
12,27000.0,43,47B7B5C4,40C074AE,00000000,00000000,00000000,40C82EF4,40C82EF4,00000000,00000000,00000000,00000000
12,27000.0,44,47BA41BE,40B93EB9,00000000,00000000,00000000,40C074AE,40C074AE,00000000,00000000,00000000,00000000
12,27000.0,45,47BCA8A3,40B29729,00000000,00000000,00000000,40B93EB9,40B93EB9,00000000,00000000,00000000,00000000
