band,i,x_bits,y_bits,x,y
coarse,19512,C106A3D8,396847A1,-8.415000916E+00,2.215192799E-04
coarse,19513,C1069C28,3968B756,-8.413124084E+00,2.219354210E-04
coarse,19514,C106947C,39692707,-8.411251068E+00,2.223515039E-04
coarse,19515,C1068CCC,39699728,-8.409374237E+00,2.227692166E-04
coarse,19516,C1068520,396A0744,-8.407501221E+00,2.231868566E-04
coarse,19517,C1067D70,396A77D0,-8.405624390E+00,2.236061264E-04
coarse,19518,C10675C4,396AE858,-8.403751373E+00,2.240253380E-04
coarse,19519,C1066E14,396B5951,-8.401874542E+00,2.244461939E-04
coarse,19520,C1066668,396BCA45,-8.400001526E+00,2.248669771E-04
coarse,19521,C1065EB8,396C3BAB,-8.398124695E+00,2.252894192E-04
coarse,19522,C106570C,396CAD0B,-8.396251678E+00,2.257117740E-04
coarse,19523,C1064F5C,396D1EDE,-8.394374847E+00,2.261358022E-04
coarse,19524,C10647B0,396D90AC,-8.392501831E+00,2.265597577E-04
coarse,19525,C1064000,396E02EC,-8.390625000E+00,2.269853721E-04
coarse,19526,C1063850,396E7563,-8.388748169E+00,2.274117869E-04
coarse,19527,C10630A4,396EE7D5,-8.386875153E+00,2.278381289E-04
coarse,19528,C10628F4,396F5ABA,-8.384998322E+00,2.282661444E-04
coarse,19529,C1062148,396FCD9A,-8.383125305E+00,2.286940871E-04
coarse,19530,C1061998,397040EE,-8.381248474E+00,2.291237179E-04
coarse,19531,C10611EC,3970B43C,-8.379375458E+00,2.295532613E-04
coarse,19532,C1060A3C,397127FF,-8.377498627E+00,2.299845073E-04
coarse,19533,C1060290,39719BBC,-8.375625610E+00,2.304156660E-04
coarse,19534,C105FAE0,39720FEE,-8.373748779E+00,2.308485273E-04
coarse,19535,C105F334,3972841B,-8.371875763E+00,2.312813158E-04
coarse,19536,C105EB84,3972F8BD,-8.369998932E+00,2.317158069E-04
coarse,19537,C105E3D8,39736D59,-8.368125916E+00,2.321502106E-04
coarse,19538,C105DC28,3973E26B,-8.366249084E+00,2.325863315E-04
coarse,19539,C105D47C,39745778,-8.364376068E+00,2.330223797E-04
coarse,19540,C105CCCC,3974CCFA,-8.362499237E+00,2.334601304E-04
coarse,19541,C105C520,39754278,-8.360626221E+00,2.338978229E-04
coarse,19542,C105BD70,3975B86B,-8.358749390E+00,2.343372180E-04
coarse,19543,C105B5C4,39762E59,-8.356876373E+00,2.347765403E-04
coarse,19544,C105AE14,3976A4BE,-8.354999542E+00,2.352175943E-04
coarse,19545,C105A668,39771B1E,-8.353126526E+00,2.356585755E-04
coarse,19546,C1059EB8,397791F4,-8.351249695E+00,2.361012739E-04
coarse,19547,C105970C,397808C6,-8.349376678E+00,2.365439141E-04
coarse,19548,C1058F5C,3978800F,-8.347499847E+00,2.369882859E-04
coarse,19549,C10587B0,3978F753,-8.345626831E+00,2.374325850E-04
coarse,19550,C1058000,39796F0F,-8.343750000E+00,2.378786303E-04
coarse,19551,C1057850,3979E704,-8.341873169E+00,2.383255051E-04
coarse,19552,C10570A4,397A5EF4,-8.340000153E+00,2.387723071E-04
coarse,19553,C10568F4,397AD75D,-8.338123322E+00,2.392208698E-04
coarse,19554,C1056148,397B4FC0,-8.336250305E+00,2.396693453E-04
coarse,19555,C1055998,397BC89C,-8.334373474E+00,2.401195816E-04
coarse,19556,C10551EC,397C4174,-8.332500458E+00,2.405697596E-04
coarse,19557,C1054A3C,397CBAC4,-8.330623627E+00,2.410216839E-04
coarse,19558,C1054290,397D3410,-8.328750610E+00,2.414735500E-04
coarse,19559,C1053AE0,397DADD5,-8.326873779E+00,2.419271768E-04
coarse,19560,C1053334,397E2796,-8.325000763E+00,2.423807455E-04
coarse,19561,C1052B84,397EA1D0,-8.323123932E+00,2.428360749E-04
coarse,19562,C10523D8,397F1C05,-8.321250916E+00,2.432913316E-04
coarse,19563,C1051C28,397F96B5,-8.319374084E+00,2.437483781E-04
coarse,19564,C105147C,398008B0,-8.317501068E+00,2.442053519E-04
coarse,19565,C1050CCC,39804643,-8.315624237E+00,2.446641156E-04
coarse,19566,C1050520,398083D4,-8.313751221E+00,2.451228211E-04
coarse,19567,C104FD70,3980C1A2,-8.311874390E+00,2.455833019E-04
coarse,19568,C104F5C4,3980FF6D,-8.310001373E+00,2.460436954E-04
coarse,19569,C104EE14,39813D77,-8.308124542E+00,2.465059224E-04
coarse,19570,C104E668,39817B7E,-8.306251526E+00,2.469680621E-04
coarse,19571,C104DEB8,3981B9C3,-8.304374695E+00,2.474320063E-04
coarse,19572,C104D70C,3981F806,-8.302501678E+00,2.478958922E-04
coarse,19573,C104CF5C,39823687,-8.300624847E+00,2.483615826E-04
coarse,19574,C104C7B0,39827506,-8.298751831E+00,2.488272148E-04
coarse,19575,C104C000,3982B3C3,-8.296875000E+00,2.492946514E-04
coarse,19576,C104B850,3982F29F,-8.294998169E+00,2.497629903E-04
coarse,19577,C104B0A4,39833178,-8.293125153E+00,2.502312418E-04
coarse,19578,C104A8F4,3983708F,-8.291248322E+00,2.507012978E-04
coarse,19579,C104A148,3983AFA5,-8.289375305E+00,2.511713246E-04
coarse,19580,C1049998,3983EEF9,-8.287498474E+00,2.516431559E-04
coarse,19581,C10491EC,39842E4B,-8.285625458E+00,2.521149290E-04
coarse,19582,C1048A3C,39846DDD,-8.283748627E+00,2.525885648E-04
coarse,19583,C1048290,3984AD6C,-8.281875610E+00,2.530621132E-04
coarse,19584,C1047AE0,3984ED3A,-8.279998779E+00,2.535374952E-04
coarse,19585,C1047334,39852D07,-8.278125763E+00,2.540128480E-04
coarse,19586,C1046B84,39856D13,-8.276248932E+00,2.544900344E-04
coarse,19587,C10463D8,3985AD1C,-8.274375916E+00,2.549671335E-04
coarse,19588,C1045C28,3985ED66,-8.272499084E+00,2.554461244E-04
coarse,19589,C104547C,39862DAD,-8.270626068E+00,2.559250279E-04
coarse,19590,C1044CCC,39866E34,-8.268749237E+00,2.564057941E-04
coarse,19591,C1044520,3986AEB9,-8.266876221E+00,2.568865020E-04
coarse,19592,C1043D70,3986EF7E,-8.264999390E+00,2.573690726E-04
coarse,19593,C10435C4,39873041,-8.263126373E+00,2.578515850E-04
coarse,19594,C1042E14,39877145,-8.261249542E+00,2.583359892E-04
coarse,19595,C1042668,3987B246,-8.259376526E+00,2.588203060E-04
coarse,19596,C1041EB8,3987F388,-8.257499695E+00,2.593065146E-04
coarse,19597,C104170C,398834C8,-8.255626678E+00,2.597926650E-04
coarse,19598,C1040F5C,39887649,-8.253749847E+00,2.602807072E-04
coarse,19599,C10407B0,3988B7C8,-8.251876831E+00,2.607686911E-04
coarse,19600,C1040000,3988F988,-8.250000000E+00,2.612585668E-04
coarse,19601,C103F850,39893B67,-8.248123169E+00,2.617493446E-04
coarse,19602,C103F0A4,39897D44,-8.246250153E+00,2.622400643E-04
coarse,19603,C103E8F4,3989BF63,-8.244373322E+00,2.627327049E-04
coarse,19604,C103E148,398A0180,-8.242500305E+00,2.632252872E-04
coarse,19605,C103D998,398A43DE,-8.240623474E+00,2.637197613E-04
coarse,19606,C103D1EC,398A863A,-8.238750458E+00,2.642141772E-04
coarse,19607,C103CA3C,398AC8D9,-8.236873627E+00,2.647105430E-04
coarse,19608,C103C290,398B0B75,-8.235000610E+00,2.652068215E-04
coarse,19609,C103BAE0,398B4E53,-8.233123779E+00,2.657050209E-04
coarse,19610,C103B334,398B912F,-8.231250763E+00,2.662031620E-04
coarse,19611,C103AB84,398BD44E,-8.229373932E+00,2.667032531E-04
coarse,19612,C103A3D8,398C176A,-8.227500916E+00,2.672032570E-04
coarse,19613,C1039C28,398C5ACA,-8.225624084E+00,2.677052398E-04
coarse,19614,C103947C,398C9E26,-8.223751068E+00,2.682071063E-04
coarse,19615,C1038CCC,398CE1C6,-8.221874237E+00,2.687109518E-04
coarse,19616,C1038520,398D2564,-8.220001221E+00,2.692147391E-04
coarse,19617,C1037D70,398D6945,-8.218124390E+00,2.697204764E-04
coarse,19618,C10375C4,398DAD24,-8.216251373E+00,2.702261554E-04
coarse,19619,C1036E14,398DF146,-8.214374542E+00,2.707337844E-04
coarse,19620,C1036668,398E3566,-8.212501526E+00,2.712413552E-04
coarse,19621,C1035EB8,398E79CA,-8.210624695E+00,2.717509051E-04
coarse,19622,C103570C,398EBE2B,-8.208751678E+00,2.722603676E-04
coarse,19623,C1034F5C,398F02D1,-8.206874847E+00,2.727718384E-04
coarse,19624,C10347B0,398F4774,-8.205001831E+00,2.732832218E-04
coarse,19625,C1034000,398F8C5C,-8.203125000E+00,2.737966133E-04
coarse,19626,C1033850,398FD165,-8.201248169E+00,2.743109653E-04
coarse,19627,C10330A4,3990166B,-8.199375153E+00,2.748252300E-04
coarse,19628,C10328F4,39905BB7,-8.197498322E+00,2.753415320E-04
coarse,19629,C1032148,3990A0FF,-8.195625305E+00,2.758577175E-04
coarse,19630,C1031998,3990E68D,-8.193748474E+00,2.763759403E-04
coarse,19631,C10311EC,39912C19,-8.191875458E+00,2.768941049E-04
coarse,19632,C1030A3C,399171EA,-8.189998627E+00,2.774142777E-04
coarse,19633,C1030290,3991B7B8,-8.188125610E+00,2.779343631E-04
coarse,19634,C102FAE0,3991FDCC,-8.186248779E+00,2.784564858E-04
coarse,19635,C102F334,399243DD,-8.184375763E+00,2.789785212E-04
coarse,19636,C102EB84,39928A35,-8.182498932E+00,2.795026230E-04
coarse,19637,C102E3D8,3992D089,-8.180625916E+00,2.800266084E-04
coarse,19638,C102DC28,39931724,-8.178749084E+00,2.805526601E-04
coarse,19639,C102D47C,39935DBD,-8.176876068E+00,2.810786536E-04
coarse,19640,C102CCCC,3993A49C,-8.174999237E+00,2.816066844E-04
coarse,19641,C102C520,3993EB78,-8.173126221E+00,2.821346279E-04
coarse,19642,C102BD70,3994329B,-8.171249390E+00,2.826646378E-04
coarse,19643,C102B5C4,399479BB,-8.169376373E+00,2.831945603E-04
coarse,19644,C102AE14,3994C123,-8.167499542E+00,2.837265783E-04
coarse,19645,C102A668,39950888,-8.165626526E+00,2.842585091E-04
coarse,19646,C1029EB8,39955034,-8.163749695E+00,2.847925061E-04
coarse,19647,C102970C,399597DD,-8.161876678E+00,2.853264159E-04
coarse,19648,C1028F5C,3995DFCF,-8.159999847E+00,2.858624503E-04
coarse,19649,C10287B0,399627BD,-8.158126831E+00,2.863983682E-04
coarse,19650,C1028000,39966FF3,-8.156250000E+00,2.869363816E-04
coarse,19651,C1027850,3996B84C,-8.154373169E+00,2.874754136E-04
coarse,19652,C10270A4,399700A3,-8.152500153E+00,2.880143875E-04
coarse,19653,C10268F4,39974941,-8.150623322E+00,2.885554277E-04
coarse,19654,C1026148,399791DD,-8.148750305E+00,2.890964097E-04
coarse,19655,C1025998,3997DAC2,-8.146873474E+00,2.896395163E-04
coarse,19656,C10251EC,399823A3,-8.145000458E+00,2.901825064E-04
coarse,19657,C1024A3C,39986CCE,-8.143123627E+00,2.907276503E-04
coarse,19658,C1024290,3998B5F6,-8.141250610E+00,2.912727068E-04
coarse,19659,C1023AE0,3998FF67,-8.139373779E+00,2.918198879E-04
coarse,19660,C1023334,399948D5,-8.137500763E+00,2.923669817E-04
coarse,19661,C1022B84,3999928D,-8.135623932E+00,2.929162292E-04
coarse,19662,C10223D8,3999DC41,-8.133750916E+00,2.934653603E-04
coarse,19663,C1021C28,399A2640,-8.131874084E+00,2.940166742E-04
coarse,19664,C102147C,399A703C,-8.130001068E+00,2.945679007E-04
coarse,19665,C1020CCC,399ABA81,-8.128124237E+00,2.951212518E-04
coarse,19666,C1020520,399B04C4,-8.126251221E+00,2.956745448E-04
coarse,19667,C101FD70,399B4F51,-8.124374390E+00,2.962299914E-04
coarse,19668,C101F5C4,399B99DB,-8.122501373E+00,2.967853507E-04
coarse,19669,C101EE14,399BE4B0,-8.120624542E+00,2.973428927E-04
coarse,19670,C101E668,399C2F82,-8.118751526E+00,2.979003475E-04
coarse,19671,C101DEB8,399C7A9F,-8.116874695E+00,2.984599851E-04
coarse,19672,C101D70C,399CC5B9,-8.115001678E+00,2.990195353E-04
coarse,19673,C101CF5C,399D111E,-8.113124847E+00,2.995812683E-04
coarse,19674,C101C7B0,399D5C80,-8.111251831E+00,3.001429141E-04
coarse,19675,C101C000,399DA82D,-8.109375000E+00,3.007067426E-04
coarse,19676,C101B850,399DF3FF,-8.107498169E+00,3.012716479E-04
coarse,19677,C101B0A4,399E3FCE,-8.105625153E+00,3.018364660E-04
coarse,19678,C101A8F4,399E8BE9,-8.103748322E+00,3.024034959E-04
coarse,19679,C101A148,399ED801,-8.101875305E+00,3.029704385E-04
coarse,19680,C1019998,399F2465,-8.099998474E+00,3.035395930E-04
coarse,19681,C10191EC,399F70C6,-8.098125458E+00,3.041086602E-04
coarse,19682,C1018A3C,399FBD74,-8.096248627E+00,3.046799684E-04
coarse,19683,C1018290,39A00A1E,-8.094375610E+00,3.052511602E-04
coarse,19684,C1017AE0,39A05716,-8.092498779E+00,3.058246220E-04
coarse,19685,C1017334,39A0A40A,-8.090625763E+00,3.063979675E-04
coarse,19686,C1016B84,39A0F14B,-8.088748932E+00,3.069735540E-04
coarse,19687,C10163D8,39A13E89,-8.086875916E+00,3.075490531E-04
coarse,19688,C1015C28,39A18C15,-8.084999084E+00,3.081268223E-04
coarse,19689,C101547C,39A1D99E,-8.083126068E+00,3.087045043E-04
coarse,19690,C1014CCC,39A22774,-8.081249237E+00,3.092844272E-04
coarse,19691,C1014520,39A27547,-8.079376221E+00,3.098642628E-04
coarse,19692,C1013D70,39A2C368,-8.077499390E+00,3.104463685E-04
coarse,19693,C10135C4,39A31186,-8.075626373E+00,3.110283869E-04
coarse,19694,C1012E14,39A35FF2,-8.073749542E+00,3.116126754E-04
coarse,19695,C1012668,39A3AE5B,-8.071876526E+00,3.121968766E-04
coarse,19696,C1011EB8,39A3FD13,-8.069999695E+00,3.127833770E-04
coarse,19697,C101170C,39A44BC7,-8.068126678E+00,3.133697610E-04
coarse,19698,C1010F5C,39A49ACB,-8.066249847E+00,3.139584733E-04
coarse,19699,C10107B0,39A4E9CB,-8.064376831E+00,3.145470691E-04
coarse,19700,C1010000,39A5391A,-8.062500000E+00,3.151379642E-04
coarse,19701,C100F850,39A58890,-8.060623169E+00,3.157299943E-04
coarse,19702,C100F0A4,39A5D802,-8.058750153E+00,3.163219080E-04
coarse,19703,C100E8F4,39A627C4,-8.056873322E+00,3.169161500E-04
coarse,19704,C100E148,39A67783,-8.055000305E+00,3.175103047E-04
coarse,19705,C100D998,39A6C791,-8.053123474E+00,3.181067586E-04
coarse,19706,C100D1EC,39A7179D,-8.051250458E+00,3.187031543E-04
coarse,19707,C100CA3C,39A767F8,-8.049373627E+00,3.193018492E-04
coarse,19708,C100C290,39A7B851,-8.047500610E+00,3.199004859E-04
coarse,19709,C100BAE0,39A808FA,-8.045623779E+00,3.205014509E-04
coarse,19710,C100B334,39A8599F,-8.043750763E+00,3.211022995E-04
coarse,19711,C100AB84,39A8AA96,-8.041873932E+00,3.217055346E-04
coarse,19712,C100A3D8,39A8FB89,-8.040000916E+00,3.223086533E-04
coarse,19713,C1009C28,39A94CCD,-8.038124084E+00,3.229141294E-04
coarse,19714,C100947C,39A99E0E,-8.036251068E+00,3.235195181E-04
coarse,19715,C1008CCC,39A9EFA1,-8.034374237E+00,3.241272934E-04
coarse,19716,C1008520,39AA4130,-8.032501221E+00,3.247349523E-04
coarse,19717,C1007D70,39AA9311,-8.030624390E+00,3.253449977E-04
coarse,19718,C10075C4,39AAE4EF,-8.028751373E+00,3.259549558E-04
coarse,19719,C1006E14,39AB371F,-8.026874542E+00,3.265673004E-04
coarse,19720,C1006668,39AB894B,-8.025001526E+00,3.271795285E-04
coarse,19721,C1005EB8,39ABDBCA,-8.023124695E+00,3.277941723E-04
coarse,19722,C100570C,39AC2E45,-8.021251678E+00,3.284086997E-04
coarse,19723,C1004F5C,39AC8113,-8.019374847E+00,3.290256427E-04
coarse,19724,C10047B0,39ACD3DE,-8.017501831E+00,3.296424984E-04
coarse,19725,C1004000,39AD26FC,-8.015625000E+00,3.302617697E-04
coarse,19726,C1003850,39AD7A41,-8.013748169E+00,3.308821761E-04
coarse,19727,C10030A4,39ADCD84,-8.011875153E+00,3.315025242E-04
coarse,19728,C10028F4,39AE211A,-8.009998322E+00,3.321252880E-04
coarse,19729,C1002148,39AE74AC,-8.008125305E+00,3.327479353E-04
coarse,19730,C1001998,39AEC892,-8.006248474E+00,3.333730274E-04
coarse,19731,C10011EC,39AF1C75,-8.004375458E+00,3.339980321E-04
coarse,19732,C1000A3C,39AF70AC,-8.002498627E+00,3.346254816E-04
coarse,19733,C1000290,39AFC4DF,-8.000625610E+00,3.352528147E-04
coarse,19734,C0FFF5C0,39B01967,-7.998748779E+00,3.358826216E-04
coarse,19735,C0FFE668,39B06DEC,-7.996875763E+00,3.365123412E-04
coarse,19736,C0FFD708,39B0C2C5,-7.994998932E+00,3.371445055E-04
coarse,19737,C0FFC7B0,39B1179B,-7.993125916E+00,3.377765825E-04
coarse,19738,C0FFB850,39B16CC5,-7.991249084E+00,3.384111042E-04
coarse,19739,C0FFA8F8,39B1C1ED,-7.989376068E+00,3.390455677E-04
coarse,19740,C0FF9998,39B21769,-7.987499237E+00,3.396824759E-04
coarse,19741,C0FF8A40,39B26CE3,-7.985626221E+00,3.403193259E-04
coarse,19742,C0FF7AE0,39B2C2B2,-7.983749390E+00,3.409586498E-04
coarse,19743,C0FF6B88,39B3187D,-7.981876373E+00,3.415978572E-04
coarse,19744,C0FF5C28,39B36E9E,-7.979999542E+00,3.422395675E-04
coarse,19745,C0FF4CD0,39B3C4BC,-7.978126526E+00,3.428811906E-04
coarse,19746,C0FF3D70,39B41B31,-7.976249695E+00,3.435253457E-04
coarse,19747,C0FF2E18,39B471A1,-7.974376678E+00,3.441693552E-04
coarse,19748,C0FF1EB8,39B4C869,-7.972499847E+00,3.448159259E-04
coarse,19749,C0FF0F60,39B51F2D,-7.970626831E+00,3.454623802E-04
coarse,19750,C0FF0000,39B57648,-7.968750000E+00,3.461113665E-04
coarse,19751,C0FEF0A0,39B5CD8C,-7.966873169E+00,3.467615461E-04
coarse,19752,C0FEE148,39B624CE,-7.965000153E+00,3.474116675E-04
coarse,19753,C0FED1E8,39B67C66,-7.963123322E+00,3.480642918E-04
coarse,19754,C0FEC290,39B6D3FB,-7.961250305E+00,3.487168287E-04
coarse,19755,C0FEB330,39B72BE8,-7.959373474E+00,3.493719269E-04
coarse,19756,C0FEA3D8,39B783D2,-7.957500458E+00,3.500269377E-04
coarse,19757,C0FE9478,39B7DC13,-7.955623627E+00,3.506844805E-04
coarse,19758,C0FE8520,39B83451,-7.953750610E+00,3.513419360E-04
coarse,19759,C0FE75C0,39B88CE8,-7.951873779E+00,3.520019818E-04
coarse,19760,C0FE6668,39B8E57A,-7.950000763E+00,3.526618821E-04
coarse,19761,C0FE5708,39B93E66,-7.948123932E+00,3.533244017E-04
coarse,19762,C0FE47B0,39B9974E,-7.946250916E+00,3.539868048E-04
coarse,19763,C0FE3850,39B9F08F,-7.944374084E+00,3.546517983E-04
coarse,19764,C0FE28F8,39BA49CD,-7.942501068E+00,3.553167044E-04
coarse,19765,C0FE1998,39BAA364,-7.940624237E+00,3.559842007E-04
coarse,19766,C0FE0A40,39BAFCF7,-7.938751221E+00,3.566515807E-04
coarse,19767,C0FDFAE0,39BB56E4,-7.936874390E+00,3.573215799E-04
coarse,19768,C0FDEB88,39BBB0CE,-7.935001373E+00,3.579914919E-04
coarse,19769,C0FDDC28,39BC0B11,-7.933124542E+00,3.586639941E-04
coarse,19770,C0FDCCD0,39BC6551,-7.931251526E+00,3.593364090E-04
coarse,19771,C0FDBD70,39BCBFEC,-7.929374695E+00,3.600114724E-04
coarse,19772,C0FDAE18,39BD1A82,-7.927501678E+00,3.606863902E-04
coarse,19773,C0FD9EB8,39BD7574,-7.925624847E+00,3.613639856E-04
coarse,19774,C0FD8F60,39BDD062,-7.923751831E+00,3.620414645E-04
coarse,19775,C0FD8000,39BE2BAB,-7.921875000E+00,3.627215920E-04
coarse,19776,C0FD70A0,39BE8720,-7.919998169E+00,3.634029999E-04
coarse,19777,C0FD6148,39BEE291,-7.918125153E+00,3.640842915E-04
coarse,19778,C0FD51E8,39BF3E5E,-7.916248322E+00,3.647682606E-04
coarse,19779,C0FD4290,39BF9A27,-7.914375305E+00,3.654521133E-04
coarse,19780,C0FD3330,39BFF64C,-7.912498474E+00,3.661386436E-04
coarse,19781,C0FD23D8,39C0526E,-7.910625458E+00,3.668250865E-04
coarse,19782,C0FD1478,39C0AEEB,-7.908748627E+00,3.675141779E-04
coarse,19783,C0FD0520,39C10B65,-7.906875610E+00,3.682031820E-04
coarse,19784,C0FCF5C0,39C1683C,-7.904998779E+00,3.688948927E-04
coarse,19785,C0FCE668,39C1C50F,-7.903125763E+00,3.695864871E-04
coarse,19786,C0FCD708,39C2223F,-7.901248932E+00,3.702807880E-04
coarse,19787,C0FCC7B0,39C27F6C,-7.899375916E+00,3.709750017E-04
coarse,19788,C0FCB850,39C2DCF5,-7.897499084E+00,3.716718929E-04
coarse,19789,C0FCA8F8,39C33A7B,-7.895626068E+00,3.723686968E-04
coarse,19790,C0FC9998,39C3985F,-7.893749237E+00,3.730682365E-04
coarse,19791,C0FC8A40,39C3F63F,-7.891876221E+00,3.737676598E-04
coarse,19792,C0FC7AE0,39C4547C,-7.889999390E+00,3.744697897E-04
coarse,19793,C0FC6B88,39C4B2B7,-7.888126373E+00,3.751718614E-04
coarse,19794,C0FC5C28,39C5114F,-7.886249542E+00,3.758766397E-04
coarse,19795,C0FC4CD0,39C56FE4,-7.884376526E+00,3.765813308E-04
coarse,19796,C0FC3D70,39C5CED7,-7.882499695E+00,3.772887576E-04
coarse,19797,C0FC2E18,39C62DC7,-7.880626678E+00,3.779960971E-04
coarse,19798,C0FC1EB8,39C68D16,-7.878749847E+00,3.787062014E-04
coarse,19799,C0FC0F60,39C6EC61,-7.876876831E+00,3.794161894E-04
coarse,19800,C0FC0000,39C74C0C,-7.875000000E+00,3.801289713E-04
coarse,19801,C0FBF0A0,39C7ABE4,-7.873123169E+00,3.808430629E-04
coarse,19802,C0FBE148,39C80BB9,-7.871250153E+00,3.815570672E-04
coarse,19803,C0FBD1E8,39C86BED,-7.869373322E+00,3.822738363E-04
coarse,19804,C0FBC290,39C8CC1E,-7.867500305E+00,3.829905181E-04
coarse,19805,C0FBB330,39C92CB0,-7.865623474E+00,3.837100230E-04
coarse,19806,C0FBA3D8,39C98D3D,-7.863750458E+00,3.844293824E-04
coarse,19807,C0FB9478,39C9EE2B,-7.861873627E+00,3.851515648E-04
coarse,19808,C0FB8520,39CA4F15,-7.860000610E+00,3.858736309E-04
coarse,19809,C0FB75C0,39CAB061,-7.858123779E+00,3.865985491E-04
coarse,19810,C0FB6668,39CB11A8,-7.856250763E+00,3.873233218E-04
coarse,19811,C0FB5708,39CB7351,-7.854373932E+00,3.880509466E-04
coarse,19812,C0FB47B0,39CBD4F6,-7.852500916E+00,3.887784551E-04
coarse,19813,C0FB3850,39CC36FD,-7.850624084E+00,3.895088157E-04
coarse,19814,C0FB28F8,39CC9900,-7.848751068E+00,3.902390599E-04
coarse,19815,C0FB1998,39CCFB65,-7.846874237E+00,3.909721563E-04
coarse,19816,C0FB0A40,39CD5DC6,-7.845001221E+00,3.917051363E-04
coarse,19817,C0FAFAE0,39CDC08A,-7.843124390E+00,3.924409975E-04
coarse,19818,C0FAEB88,39CE2349,-7.841251373E+00,3.931767133E-04
coarse,19819,C0FADC28,39CE866C,-7.839374542E+00,3.939153394E-04
coarse,19820,C0FACCD0,39CEE98B,-7.837501526E+00,3.946538491E-04
coarse,19821,C0FABD70,39CF4D0D,-7.835624695E+00,3.953952400E-04
coarse,19822,C0FAAE18,39CFB08B,-7.833751678E+00,3.961365146E-04
coarse,19823,C0FA9EB8,39D0146D,-7.831874847E+00,3.968806996E-04
coarse,19824,C0FA8F60,39D0784A,-7.830001831E+00,3.976247390E-04
coarse,19825,C0FA8000,39D0DC8C,-7.828125000E+00,3.983717179E-04
coarse,19826,C0FA70A0,39D140FE,-7.826248169E+00,3.991200938E-04
coarse,19827,C0FA6148,39D1A56C,-7.824375153E+00,3.998683533E-04
coarse,19828,C0FA51E8,39D20A3F,-7.822498322E+00,4.006195522E-04
coarse,19829,C0FA4290,39D26F0E,-7.820625305E+00,4.013706348E-04
coarse,19830,C0FA3330,39D2D441,-7.818748474E+00,4.021246277E-04
coarse,19831,C0FA23D8,39D33971,-7.816875458E+00,4.028785334E-04
coarse,19832,C0FA1478,39D39F06,-7.814998627E+00,4.036353785E-04
coarse,19833,C0FA0520,39D40497,-7.813125610E+00,4.043921072E-04
coarse,19834,C0F9F5C0,39D46A8D,-7.811248779E+00,4.051517753E-04
coarse,19835,C0F9E668,39D4D080,-7.809375763E+00,4.059113562E-04
coarse,19836,C0F9D708,39D536D9,-7.807498932E+00,4.066739057E-04
coarse,19837,C0F9C7B0,39D59D2D,-7.805625916E+00,4.074363096E-04
coarse,19838,C0F9B850,39D603E8,-7.803749084E+00,4.082017113E-04
coarse,19839,C0F9A8F8,39D66A9F,-7.801876068E+00,4.089669965E-04
coarse,19840,C0F99998,39D6D1BD,-7.799999237E+00,4.097352794E-04
coarse,19841,C0F98A40,39D738D7,-7.798126221E+00,4.105034459E-04
coarse,19842,C0F97AE0,39D7A058,-7.796249390E+00,4.112746101E-04
coarse,19843,C0F96B88,39D807D5,-7.794376373E+00,4.120456579E-04
coarse,19844,C0F95C28,39D86FBA,-7.792499542E+00,4.128197324E-04
coarse,19845,C0F94CD0,39D8D79A,-7.790626526E+00,4.135936615E-04
coarse,19846,C0F93D70,39D93FE3,-7.788749695E+00,4.143706465E-04
coarse,19847,C0F92E18,39D9A827,-7.786876678E+00,4.151474859E-04
coarse,19848,C0F91EB8,39DA10D4,-7.784999847E+00,4.159273813E-04
coarse,19849,C0F90F60,39DA797D,-7.783126831E+00,4.167071602E-04
coarse,19850,C0F90000,39DAE28F,-7.781250000E+00,4.174899950E-04
