case,idx,arm,k,qes,he,hes,qeso,heo,heso,qes_cup,q_cup,he_cup,hes_cup,gamma_cup1,t_cup,qeso_cup,qo_cup,heo_cup,heso_cup,zo_cup,po_cup,gammao_cup,tn_cup,u_cup,v_cup,entr2d_a,zu_pdf,cd,entr2d_b,upme,upmd,upmeu,upmdu,hc,uc,vc,hco,dby,dbyo,dbyt,cdd,ddme,ddmd,ddmeu,ddmdu,mentrd2d,hcdo,ucd,vcd,dbydo,c1d,qcdo,qrcdo,pwdo,qco,qrco,pwo,clw_all,dellu,dellv,dellah,dellaq,dellaqc,dellat,xhe,xq,xt,xqes,xhes,xqes_cup,xq_cup,xhe_cup,xhes_cup,gamma_cupx,xt_cup,xhc,xdby,outt_o,outq_o,outqc_o,outt_ke,outu_f,outv_f,dtempdz
10,3,0,31, 4.7141825780272484E-004, 3.4218650000000000E+005, 3.4311400000000000E+005, 4.7140064998529851E-004, 3.4218606250000000E+005, 3.4311362500000000E+005, 5.6718324776738882E-004, 3.2211627694778144E-004, 3.4173750000000000E+005, 3.4235015625000000E+005, 1.3355056941509247E-001, 2.3947573852539062E+002, 5.6716368999332190E-004, 3.2210219069384038E-004, 3.4173712500000000E+005, 3.4234978125000000E+005, 1.0244500000000000E+004, 2.8634259033203125E+002, 1.3354632258415222E-001, 2.3947541809082031E+002, 2.0351751327514648E+001,-3.0938000679016113E+000, 5.1245770009700209E-005, 9.7386878728866577E-001, 9.9999997171806854E-010, 3.2719362934585661E-005, 1.9755907356739044E-002, 6.0379863953130553E-007, 1.9757114350795746E-002, 1.8113959185939166E-006, 3.4115656250000000E+005, 1.2808572769165039E+001,-1.0822862386703491E+000, 3.4115975000000000E+005,-1.1935937500000000E+003,-1.1900312500000000E+003, 3.9802800000000000E+007, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 7.0000001869630069E-005, 3.4234978125000000E+005, 2.0351751327514648E+001,-3.0938000679016113E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 5.1108322804793715E-004, 5.9649470495060086E-004, 1.3244505680631846E-004, 7.3249358683824539E-004,-3.0087457969784737E-002, 8.0233197659254074E-003,-2.3029742240905762E+000, 2.8617955649679061E-006, 7.3756338493310980E-013,-9.4197839498519897E-003, 3.4218581250000000E+005, 1.0066010872833431E-004, 2.3748870849609375E+002, 4.7135248314589262E-004, 3.4311253125000000E+005, 5.6717451661825180E-004, 3.2213644590228796E-004, 3.4173725000000000E+005, 3.4234981250000000E+005, 1.3354885578155518E-001, 2.3947543334960938E+002, 3.4115984375000000E+005,-1.1899687500000000E+003,-1.1142815310449805E-005, 3.3852645131560166E-009, 8.7247569940745139E-016,-1.1042622645618394E-005,-3.5590943298302591E-005, 9.4909155450295657E-006,-6.5000071190297604E-003
10,3,0,32, 3.2740805181674659E-004, 3.4418221875000000E+005, 3.4481962500000000E+005, 3.2739483867771924E-004, 3.4418168750000000E+005, 3.4481921875000000E+005, 3.9941316936165094E-004, 8.6430969531647861E-005, 3.4318437500000000E+005, 3.4396681250000000E+005, 9.7294010221958160E-002, 2.3544573974609375E+002, 3.9939774433150887E-004, 8.6379703134298325E-005, 3.4318387500000000E+005, 3.4396643750000000E+005, 1.0864500000000000E+004, 2.6239077758789062E+002, 9.7290530800819397E-002, 2.3544538879394531E+002, 2.1281749725341797E+001,-3.3417999744415283E+000, 7.5860756624024361E-005, 9.9362409114837646E-001, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 6.3778106123209000E-003, 1.9017963950318517E-006, 3.4396681250000000E+005, 2.1281749725341797E+001,-3.3417999744415283E+000, 3.4396643750000000E+005, 0.0000000000000000E+000, 0.0000000000000000E+000, 3.8025152000000000E+007, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 7.0000001869630069E-005, 3.4396643750000000E+005, 2.1281749725341797E+001,-3.3417999744415283E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 8.6379703134298325E-005, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 3.4418168750000000E+005, 7.2385468229185790E-005, 2.3340112304687500E+002, 3.2739483867771924E-004, 3.4481921875000000E+005, 3.9937364635989070E-004, 8.6522792116738856E-005, 3.4318375000000000E+005, 3.4396587500000000E+005, 9.7285062074661255E-002, 2.3544491577148438E+002, 3.4396587500000000E+005, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000,-6.5000015310943127E-003
10,3,0,33, 2.2165045083966106E-004, 3.4625328125000000E+005, 3.4667996875000000E+005, 2.2164027905091643E-004, 3.4625262500000000E+005, 3.4667956250000000E+005, 2.7452924405224621E-004, 6.1715720221400261E-005, 3.4521775000000000E+005, 3.4574981250000000E+005, 6.9292694330215454E-002, 2.3129873657226562E+002, 2.7451757341623306E-004, 6.1626167735084891E-005, 3.4521715625000000E+005, 3.4574937500000000E+005, 1.1502500000000000E+004, 2.3945773315429688E+002, 6.9289967417716980E-002, 2.3129837036132812E+002, 2.2238750457763672E+001,-3.5969998836517334E+000, 7.5285774073563516E-005, 1.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.6938616335391998E-001, 1.7999804019927979E-001, 3.4574981250000000E+005, 2.2238750457763672E+001,-3.5969998836517334E+000, 3.4574937500000000E+005, 0.0000000000000000E+000, 0.0000000000000000E+000, 3.5040292000000000E+007, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 7.0000001869630069E-005, 3.4574937500000000E+005, 2.2238750457763672E+001,-3.5969998836517334E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 6.1626167735084891E-005, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 3.4625262500000000E+005, 5.0866863603005186E-005, 2.2919561767578125E+002, 2.2164027905091643E-004, 3.4667956250000000E+005, 2.7451757341623306E-004, 6.1626167735084891E-005, 3.4521715625000000E+005, 3.4574937500000000E+005, 6.9289967417716980E-002, 2.3129837036132812E+002, 3.4574937500000000E+005, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000,-6.4999847672879696E-003
10,3,0,34, 1.4594233653042465E-004, 3.4839690625000000E+005, 3.4867456250000000E+005, 1.4593487139791250E-004, 3.4839612500000000E+005, 3.4867415625000000E+005, 1.8379639368504286E-004, 4.2926483729388565E-005, 3.4732509375000000E+005, 3.4767725000000000E+005, 4.8150151968002319E-002, 2.2703475952148438E+002, 1.8378757522441447E-004, 4.2797571950359270E-005, 3.4732437500000000E+005, 3.4767687500000000E+005, 1.2158500000000000E+004, 2.1759178161621094E+002, 4.8148009926080704E-002, 2.2703436279296875E+002, 2.3222751617431641E+001,-3.8593997955322266E+000, 7.4699491960927844E-005, 9.8938810825347900E-001, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 2.1608236432075500E-001, 2.4940377473831177E-001, 3.4767725000000000E+005, 2.3222751617431641E+001,-3.8593997955322266E+000, 3.4767687500000000E+005, 0.0000000000000000E+000, 0.0000000000000000E+000, 3.0839376000000000E+007, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 7.0000001869630069E-005, 3.4767687500000000E+005, 2.3222751617431641E+001,-3.8593997955322266E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 4.2797571950359270E-005, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 3.4839612500000000E+005, 3.4728280297713354E-005, 2.2487309265136719E+002, 1.4593487139791250E-004, 3.4867415625000000E+005, 1.8378757522441447E-004, 4.2797571950359270E-005, 3.4732437500000000E+005, 3.4767687500000000E+005, 4.8148009926080704E-002, 2.2703436279296875E+002, 3.4767687500000000E+005, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000,-6.4999917522072792E-003
10,3,0,35, 9.3229296908248216E-005, 3.5061050000000000E+005, 3.5078571875000000E+005, 9.3224327429197729E-005, 3.5060962500000000E+005, 3.5078531250000000E+005, 1.1958582035731524E-004, 2.9008377168793231E-005, 3.4950368750000000E+005, 3.4973012500000000E+005, 3.2573547214269638E-002, 2.2265374755859375E+002, 1.1957959941355512E-004, 2.8839025617344305E-005, 3.4950287500000000E+005, 3.4972975000000000E+005, 1.2832500000000000E+004, 1.9683282470703125E+002, 3.2571978867053986E-002, 2.2265332031250000E+002, 2.4233749389648438E+001,-4.1289997100830078E+000, 7.4118084739893675E-005, 9.5606666803359985E-001, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 2.8122317790985107E-001, 3.4828019142150879E-001, 3.4973012500000000E+005, 2.4233749389648438E+001,-4.1289997100830078E+000, 3.4972975000000000E+005, 0.0000000000000000E+000, 0.0000000000000000E+000, 2.5345892000000000E+007, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 7.0000001869630069E-005, 3.4972975000000000E+005, 2.4233749389648438E+001,-4.1289997100830078E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 2.8839025617344305E-005, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 3.5060962500000000E+005, 2.2949772755964659E-005, 2.2043356323242188E+002, 9.3224327429197729E-005, 3.5078531250000000E+005, 1.1957959941355512E-004, 2.8839025617344305E-005, 3.4950287500000000E+005, 3.4972975000000000E+005, 3.2571978867053986E-002, 2.2265332031250000E+002, 3.4972975000000000E+005, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000
10,3,0,36, 5.7620665756985545E-005, 3.5289184375000000E+005, 3.5299881250000000E+005, 5.7617282436694950E-005, 3.5289084375000000E+005, 3.5299834375000000E+005, 7.5424977694638073E-005, 1.8989103409694508E-005, 3.5175118750000000E+005, 3.5189225000000000E+005, 2.1400664001703262E-002, 2.1815574645996094E+002, 7.5420801294967532E-005, 1.8778231606120244E-005, 3.5175025000000000E+005, 3.5189181250000000E+005, 1.3524500000000000E+004, 1.7721218872070312E+002, 2.1399566903710365E-002, 2.1815530395507812E+002, 2.5271751403808594E+001,-4.4057998657226562E+000, 7.3571434768382460E-005, 8.8900971412658691E-001, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 4.0033885836601257E-001, 5.3085118532180786E-001, 3.5189225000000000E+005, 2.5271751403808594E+001,-4.4057998657226562E+000, 3.5189181250000000E+005, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.8498630000000000E+007, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 7.0000001869630069E-005, 3.5189181250000000E+005, 2.5271751403808594E+001,-4.4057998657226562E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.8778231606120244E-005, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 3.5289084375000000E+005, 1.4606691365770530E-005, 2.1587705993652344E+002, 5.7617282436694950E-005, 3.5299834375000000E+005, 7.5420801294967532E-005, 1.8778231606120244E-005, 3.5175025000000000E+005, 3.5189181250000000E+005, 2.1399566903710365E-002, 2.1815530395507812E+002, 3.5189181250000000E+005, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000
10,3,0,37, 3.4347580367466435E-005, 3.5523884375000000E+005, 3.5530181250000000E+005, 3.4345353924436495E-005, 3.5523771875000000E+005, 3.5530137500000000E+005, 4.5984124881215394E-005, 1.2000644346699119E-005, 3.5406534375000000E+005, 3.5415031250000000E+005, 1.3617325574159622E-002, 2.1354074096679688E+002, 4.5981316361576319E-005, 1.1747173630283214E-005, 3.5406428125000000E+005, 3.5414987500000000E+005, 1.4234500000000000E+004, 1.5875257873535156E+002, 1.3616549782454967E-002, 2.1354029846191406E+002, 2.6336750030517578E+001,-4.6898002624511719E+000, 7.3116600106004626E-005, 7.5849735736846924E-001, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.5506038665771484E+000, 2.2653448581695557E+000, 3.5415031250000000E+005, 2.6336750030517578E+001,-4.6898002624511719E+000, 3.5414987500000000E+005, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.0258739000000000E+007, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 7.0000001869630069E-005, 3.5414987500000000E+005, 2.6336750030517578E+001,-4.6898002624511719E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.1747173630283214E-005, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 3.5523771875000000E+005, 8.8876568042906001E-006, 2.1120353698730469E+002, 3.4345353924436495E-005, 3.5530137500000000E+005, 4.5981316361576319E-005, 1.1747173630283214E-005, 3.5406428125000000E+005, 3.5414987500000000E+005, 1.3616549782454967E-002, 2.1354029846191406E+002, 3.5414987500000000E+005, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000
10,3,0,38, 2.6490251912036911E-005, 3.5974912500000000E+005, 3.5979734375000000E+005, 2.6488447474548593E-005, 3.5974784375000000E+005, 3.5979684375000000E+005, 3.0418916139751673E-005, 8.1824828157550655E-006, 3.5749400000000000E+005, 3.5754956250000000E+005, 9.3274498358368874E-003, 2.0985198974609375E+002, 3.0416900699492544E-005, 7.8853327067918144E-006, 3.5749278125000000E+005, 3.5754912500000000E+005, 1.4962500000000000E+004, 1.4150607299804688E+002, 9.3268724158406258E-003, 2.0985153198242188E+002, 2.7428749084472656E+001,-4.9809999465942383E+000, 7.2853072197176516E-005, 4.3756358325481415E-002, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 8.7512716650962830E-002, 1.3126906752586365E-001, 3.5754956250000000E+005, 2.7428749084472656E+001,-4.9809999465942383E+000, 3.5754912500000000E+005, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.6617500000000000E+005, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 7.0000001869630069E-005, 3.5754912500000000E+005, 2.7428749084472656E+001,-4.9809999465942383E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 7.8853327067918144E-006, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 3.5974784375000000E+005, 6.8830081545456778E-006, 2.0849952697753906E+002, 2.6488447474548593E-005, 3.5979684375000000E+005, 3.0416900699492544E-005, 7.8853327067918144E-006, 3.5749278125000000E+005, 3.5754912500000000E+005, 9.3268724158406258E-003, 2.0985153198242188E+002, 3.5754912500000000E+005, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000
10,3,0,39, 2.9905468181823380E-005, 3.6715800000000000E+005, 3.6721243750000000E+005, 2.9903365430072881E-005, 3.6715659375000000E+005, 3.6721193750000000E+005, 2.8197860956424847E-005, 7.6665564847644418E-006, 3.6345356250000000E+005, 3.6350487500000000E+005, 8.7588969618082047E-003, 2.0850000000000000E+002, 2.8195907361805439E-005, 7.3246465035481378E-006, 3.6345221875000000E+005, 3.6350437500000000E+005, 1.5708500000000000E+004, 1.2559158325195312E+002, 8.7583316490054131E-003, 2.0849951171875000E+002, 2.8547750473022461E+001,-5.2793998718261719E+000, 7.2815615567378700E-005, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 3.6350487500000000E+005, 2.8547750473022461E+001,-5.2793998718261719E+000, 3.6350437500000000E+005, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 7.0000001869630069E-005, 3.6350437500000000E+005, 2.8547750473022461E+001,-5.2793998718261719E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 7.3246465035481378E-006, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 3.6715659375000000E+005, 7.7662853072979487E-006, 2.0849951171875000E+002, 2.9903365430072881E-005, 3.6721193750000000E+005, 2.8195907361805439E-005, 7.3246465035481378E-006, 3.6345221875000000E+005, 3.6350437500000000E+005, 8.7583316490054131E-003, 2.0849951171875000E+002, 3.6350437500000000E+005, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000
10,3,0,40, 3.3858756069093943E-005, 3.7474381250000000E+005, 3.7480546875000000E+005, 3.3856260415632278E-005, 3.7474231250000000E+005, 3.7480496875000000E+005, 3.1882111215963960E-005, 8.6682885012123734E-006, 3.7095090625000000E+005, 3.7100893750000000E+005, 9.9033089354634285E-003, 2.0850000000000000E+002, 3.1879812013357878E-005, 8.2805390775320120E-006, 3.7094943750000000E+005, 3.7100843750000000E+005, 1.6472500000000000E+004, 1.1109873962402344E+002, 9.9026411771774292E-003, 2.0849951171875000E+002, 2.9693750381469727E+001,-5.5850000381469727E+000, 7.2818031185306609E-005, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 3.7100893750000000E+005, 2.9693750381469727E+001,-5.5850000381469727E+000, 3.7100843750000000E+005, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 7.0000001869630069E-005, 3.7100843750000000E+005, 2.9693750381469727E+001,-5.5850000381469727E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 8.2805390775320120E-006, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 3.7474231250000000E+005, 8.7947928477660753E-006, 2.0849949645996094E+002, 3.3856260415632278E-005, 3.7480496875000000E+005, 3.1879812013357878E-005, 8.2805390775320120E-006, 3.7094943750000000E+005, 3.7100843750000000E+005, 9.9026411771774292E-003, 2.0849951171875000E+002, 3.7100843750000000E+005, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000
11,3,0,1, 2.2243667393922806E-002, 3.5138928125000000E+005, 3.5703859375000000E+005, 2.2244054824113846E-002, 3.5139109375000000E+005, 3.5703987500000000E+005, 2.2243667393922806E-002, 1.9983936101198196E-002, 3.5099687500000000E+005, 3.5664618750000000E+005, 3.3431999683380127E+000, 2.9973999023437500E+002, 2.2244054824113846E-002, 1.9984534010291100E-002, 3.5099868750000000E+005, 3.5664746875000000E+005, 1.0000000000000000E+001, 1.0118089599609375E+003, 3.3432512283325195E+000, 2.9974029541015625E+002, 5.0599999427795410E+000, 9.8400002717971802E-001, 2.8110503990319557E-005, 0.0000000000000000E+000, 9.9999997171806854E-010, 2.8110503990319557E-005, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 3.5099687500000000E+005, 5.0599999427795410E+000, 9.8400002717971802E-001, 3.5099868750000000E+005, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.1834318749606609E-002, 0.0000000000000000E+000, 8.5659109055995941E-002, 1.7131821811199188E-001, 2.5697731971740723E-001, 0.0000000000000000E+000, 3.3664078125000000E+005, 5.0100798606872559E+000, 9.9731224775314331E-001,-2.0006687500000000E+004, 0.0000000000000000E+000, 1.6083933413028717E-002, 1.6083933413028717E-002,-0.0000000000000000E+000, 1.9984534010291100E-002, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 7.3473916017974261E-006,-1.9592844182625413E-006,-1.2530140876770020E+000,-3.2865872867660073E-007, 0.0000000000000000E+000,-4.2964870226569474E-004, 3.5139096875000000E+005, 1.9984500482678413E-002, 2.9974026489257812E+002, 2.2244021296501160E-002, 3.5703978125000000E+005, 2.2244021296501160E-002, 1.9984500482678413E-002, 3.5099856250000000E+005, 3.5664737500000000E+005, 3.3432471752166748E+000, 2.9974026489257812E+002, 3.5099856250000000E+005, 0.0000000000000000E+000,-2.1283942714944715E-006,-1.6281099801673804E-009, 0.0000000000000000E+000,-2.1283026399032678E-006, 3.6397516112174344E-008,-9.7059054127157651E-009, 0.0000000000000000E+000
