case,idx,arm,k,zo,po,t2d,q2d,tn,qo,tshall,qshall,dhdt,us,vs,rhoi,omeg_in,zu,zd,cnvwt,cupclw,outt,outq,outqc,outu,outv,zus,cnvwts,cupclws,outts,outqs,outqcs,q2d_after,qo_after,omeg_after
16,5,0,40, 1.6859000000000000E+004, 1.0097169494628906E+002, 2.0550000000000000E+002, 6.3025631789059844E-006, 2.0549949645996094E+002, 5.8916230045724660E-006, 2.0550000000000000E+002, 6.3025631789059844E-006, 0.0000000000000000E+000, 3.0273500442504883E+001,-5.7395997047424316E+000, 1.7120020091533661E-001,-2.9354827457694910E-009, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 6.3025631789059844E-006, 5.8916230045724660E-006,-2.9354827457694910E-009
17,5,0,1, 5.0000000000000000E+001, 1.0072741699218750E+003, 2.9773999023437500E+002, 1.8609875813126564E-002, 2.9774078369140625E+002, 1.8610773608088493E-002, 2.9774047851562500E+002, 1.8610175698995590E-002, 2.0553460344672203E-002, 5.0599999427795410E+000, 9.8400002717971802E-001, 1.1655377149581909E+000,-0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.8609875813126564E-002, 1.8610773608088493E-002,-0.0000000000000000E+000
17,5,0,2, 1.3900000000000000E+002, 9.9722906494140625E+002, 2.9716149902343750E+002, 1.7951443791389465E-002, 2.9716226196289062E+002, 1.7952335998415947E-002, 2.9716198730468750E+002, 1.7951743677258492E-002, 2.0530430600047112E-002, 5.1935000419616699E+000, 9.4840002059936523E-001, 1.1566199064254761E+000,-0.0000000000000000E+000, 4.1179820895195007E-002, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.7951443791389465E-002, 1.7952335998415947E-002,-0.0000000000000000E+000
17,5,0,3, 2.4600000000000000E+002, 9.8525952148437500E+002, 2.9646603393554688E+002, 1.7185436561703682E-002, 2.9646679687500000E+002, 1.7186323180794716E-002, 2.9646652221679688E+002, 1.7185736447572708E-002, 2.0502772182226181E-002, 5.3540000915527344E+000, 9.0560001134872437E-001, 1.1459474563598633E+000,-0.0000000000000000E+000, 4.1240148246288300E-002, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.7185436561703682E-002, 1.7186323180794716E-002,-0.0000000000000000E+000
17,5,0,4, 3.7100000000000000E+002, 9.7142327880859375E+002, 2.9565365600585938E+002, 1.6324991360306740E-002, 2.9565393066406250E+002, 1.6325568780303001E-002, 2.9565365600585938E+002, 1.6324991360306740E-002, 0.0000000000000000E+000, 5.5415000915527344E+000, 8.5559999942779541E-001, 1.1335480213165283E+000,-0.0000000000000000E+000, 4.1610661894083023E-002, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.6324991360306740E-002, 1.6325568780303001E-002,-0.0000000000000000E+000
17,5,0,5, 5.1400000000000000E+002, 9.5578710937500000E+002, 2.9472473144531250E+002, 1.5384908765554428E-002, 2.9472497558593750E+002, 1.5385478734970093E-002, 2.9472473144531250E+002, 1.5384908765554428E-002, 0.0000000000000000E+000, 5.7560000419616699E+000, 7.9839998483657837E-001, 1.1194531917572021E+000,-0.0000000000000000E+000, 4.2630217969417572E-002, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.5384908765554428E-002, 1.5385478734970093E-002,-0.0000000000000000E+000
17,5,0,6, 6.7500000000000000E+002, 9.3842639160156250E+002, 2.9368179321289062E+002, 1.4382924884557724E-002, 2.9368203735351562E+002, 1.4383484609425068E-002, 2.9368179321289062E+002, 1.4382924884557724E-002, 0.0000000000000000E+000, 5.9974999427795410E+000, 7.3399996757507324E-001, 1.1036913394927979E+000,-0.0000000000000000E+000, 4.4733550399541855E-002, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.4382924884557724E-002, 1.4383484609425068E-002,-0.0000000000000000E+000
17,5,0,7, 8.5400000000000000E+002, 9.1942510986328125E+002, 2.9254531860351562E+002, 1.3352121226489544E-002, 2.9254556274414062E+002, 1.3352670706808567E-002, 2.9254531860351562E+002, 1.3352121226489544E-002, 0.0000000000000000E+000, 6.2659997940063477E+000, 6.6240000724792480E-001, 1.0862215757369995E+000,-0.0000000000000000E+000, 4.8450626432895660E-002, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.3352121226489544E-002, 1.3352670706808567E-002,-0.0000000000000000E+000
17,5,0,8, 1.0510000000000000E+003, 8.9888232421875000E+002, 2.9149981689453125E+002, 1.2451393529772758E-002, 2.9150003051757812E+002, 1.2451930902898312E-002, 2.9149981689453125E+002, 1.2451393529772758E-002, 0.0000000000000000E+000, 6.5615000724792480E+000, 5.8360004425048828E-001, 1.0663419961929321E+000,-0.0000000000000000E+000, 5.4394133388996124E-002, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.2451393529772758E-002, 1.2451930902898312E-002,-0.0000000000000000E+000
17,5,0,9, 1.2660000000000000E+003, 8.7695776367187500E+002, 2.9173678588867188E+002, 1.2592913582921028E-002, 2.9173696899414062E+002, 1.2593437917530537E-002, 2.9173678588867188E+002, 1.2592913582921028E-002, 0.0000000000000000E+000, 6.8839998245239258E+000, 4.9760001897811890E-001, 1.0393987894058228E+000,-0.0000000000000000E+000, 6.3225433230400085E-002, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.2592913582921028E-002, 1.2593437917530537E-002,-0.0000000000000000E+000
17,5,0,10, 1.4990000000000000E+003, 8.5385156250000000E+002, 2.9277603149414062E+002, 1.3388788327574730E-002, 2.9277621459960938E+002, 1.3389298692345619E-002, 2.9277603149414062E+002, 1.3388788327574730E-002, 0.0000000000000000E+000, 7.2335000038146973E+000, 4.0439999103546143E-001, 1.0079348087310791E+000,-0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.3388788327574730E-002, 1.3389298692345619E-002,-0.0000000000000000E+000
17,5,0,11, 1.7500000000000000E+003, 8.2963543701171875E+002, 2.9165264892578125E+002, 1.2373368255794048E-002, 2.9165280151367188E+002, 1.2373863719403744E-002, 2.9165264892578125E+002, 1.2373368255794048E-002, 0.0000000000000000E+000, 7.6100001335144043E+000, 3.0400002002716064E-001, 9.8372524976730347E-001,-0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.2373368255794048E-002, 1.2373863719403744E-002,-0.0000000000000000E+000
17,5,0,12, 2.0190000000000000E+003, 8.0432324218750000E+002, 2.8993960571289062E+002, 1.0978510603308678E-002, 2.8993975830078125E+002, 1.0978990234434605E-002, 2.8993960571289062E+002, 1.0978510603308678E-002, 0.0000000000000000E+000, 8.0135002136230469E+000, 1.9640004634857178E-001, 9.6015745401382446E-001,-0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.0978510603308678E-002, 1.0978990234434605E-002,-0.0000000000000000E+000
17,5,0,13, 2.3060000000000000E+003, 7.7800933837890625E+002, 2.8807589721679688E+002, 9.6101425588130951E-003, 2.8807601928710938E+002, 9.6106044948101044E-003, 2.8807589721679688E+002, 9.6101425588130951E-003, 0.0000000000000000E+000, 8.4440002441406250E+000, 8.1600010395050049E-002, 9.3552953004837036E-001,-0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 9.6101425588130951E-003, 9.6106044948101044E-003,-0.0000000000000000E+000
17,5,0,14, 2.6110000000000000E+003, 7.5081042480468750E+002, 2.8609350585937500E+002, 8.3092572167515755E-003, 2.8609359741210938E+002, 8.3097014576196671E-003, 2.8609350585937500E+002, 8.3092572167515755E-003, 0.0000000000000000E+000, 8.9014997482299805E+000,-4.0400028228759766E-002, 9.0979743003845215E-001,-0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 8.3092572167515755E-003, 8.3097014576196671E-003,-0.0000000000000000E+000
17,5,0,15, 2.9340000000000000E+003, 7.2284753417968750E+002, 2.8399398803710938E+002, 7.0897722616791725E-003, 2.8399404907226562E+002, 7.0901969447731972E-003, 2.8399398803710938E+002, 7.0897722616791725E-003, 0.0000000000000000E+000, 9.3859996795654297E+000,-1.6960000991821289E-001, 8.8304227590560913E-001,-0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 7.0897722616791725E-003, 7.0901969447731972E-003,-0.0000000000000000E+000
17,5,0,16, 3.2750000000000000E+003, 6.9424371337890625E+002, 2.8177749633789062E+002, 5.9620710089802742E-003, 2.8177755737304688E+002, 5.9624752029776573E-003, 2.8177749633789062E+002, 5.9620710089802742E-003, 0.0000000000000000E+000, 9.8975000381469727E+000,-3.0599999427795410E-001, 8.5535657405853271E-001,-0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 5.9620710089802742E-003, 5.9624752029776573E-003,-0.0000000000000000E+000
17,5,0,17, 3.6340000000000000E+003, 6.6512329101562500E+002, 2.7944400024414062E+002, 4.9338121898472309E-003, 2.7944403076171875E+002, 4.9341949634253979E-003, 2.7944400024414062E+002, 4.9338121898472309E-003, 0.0000000000000000E+000, 1.0435999870300293E+001,-4.4959998130798340E-001, 8.2683783769607544E-001,-0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 4.9338121898472309E-003, 4.9341949634253979E-003,-0.0000000000000000E+000
17,5,0,18, 4.0110000000000000E+003, 6.3561108398437500E+002, 2.7699349975585938E+002, 4.0100072510540485E-003, 2.7699349975585938E+002, 4.0103672072291374E-003, 2.7699349975585938E+002, 4.0100072510540485E-003, 0.0000000000000000E+000, 1.1001500129699707E+001,-6.0039997100830078E-001, 7.9758870601654053E-001,-0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 4.0100072510540485E-003, 4.0103672072291374E-003,-0.0000000000000000E+000
17,5,0,19, 4.4060000000000000E+003, 6.0583172607421875E+002, 2.7442599487304688E+002, 3.1930243130773306E-003, 2.7442596435546875E+002, 3.1933605205267668E-003, 2.7442599487304688E+002, 3.1930243130773306E-003, 0.0000000000000000E+000, 1.1593999862670898E+001,-7.5839996337890625E-001, 7.6771461963653564E-001,-0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 3.1930243130773306E-003, 3.1933605205267668E-003,-0.0000000000000000E+000
17,5,0,20, 4.8190000000000000E+003, 5.7590887451171875E+002, 2.7174148559570312E+002, 2.4826833978295326E-003, 2.7174142456054688E+002, 2.4829949252307415E-003, 2.7174148559570312E+002, 2.4826833978295326E-003, 0.0000000000000000E+000, 1.2213500022888184E+001,-9.2359995841979980E-001, 7.3732465505599976E-001,-0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 2.4826833978295326E-003, 2.4829949252307415E-003,-0.0000000000000000E+000
17,5,0,21, 5.2500000000000000E+003, 5.4596423339843750E+002, 2.6894000244140625E+002, 1.8764339620247483E-003, 2.6893991088867188E+002, 1.8767195288091898E-003, 2.6894000244140625E+002, 1.8764339620247483E-003, 0.0000000000000000E+000, 1.2860000610351562E+001,-1.0959999561309814E+000, 7.0652908086776733E-001,-0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.8764339620247483E-003, 1.8767195288091898E-003,-0.0000000000000000E+000
17,5,0,22, 5.6990000000000000E+003, 5.1611712646484375E+002, 2.6602148437500000E+002, 1.3695674715563655E-003, 2.6602139282226562E+002, 1.3698261464014649E-003, 2.6602148437500000E+002, 1.3695674715563655E-003, 0.0000000000000000E+000, 1.3533499717712402E+001,-1.2755999565124512E+000, 6.7544037103652954E-001,-0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.3695674715563655E-003, 1.3698261464014649E-003,-0.0000000000000000E+000
17,5,0,23, 6.1660000000000000E+003, 4.8648348999023438E+002, 2.6298599243164062E+002, 1.0189407039433718E-003, 2.6298587036132812E+002, 1.0191713226959109E-003, 2.6298599243164062E+002, 1.0189407039433718E-003, 0.0000000000000000E+000, 1.4234000205993652E+001,-1.4623999595642090E+000, 6.4414519071578979E-001,-0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.0189407039433718E-003, 1.0191713226959109E-003,-0.0000000000000000E+000
17,5,0,24, 6.6510000000000000E+003, 4.5717556762695312E+002, 2.5983349609375000E+002, 8.4142573177814484E-004, 2.5983334350585938E+002, 8.4162724670022726E-004, 2.5983349609375000E+002, 8.4142573177814484E-004, 0.0000000000000000E+000, 1.4961500167846680E+001,-1.6563999652862549E+000, 6.1274969577789307E-001,-0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 8.4142573177814484E-004, 8.4162724670022726E-004,-0.0000000000000000E+000
